model_mode,species,antibiotic,mean_species_antibiotic_auc,std_species_antibiotic_auc,mean_n_val_pairs,mean_n_susceptible,mean_n_resistant,n_folds,n_folds_with_valid_auc
species_multihead_no_enrichment,Pseudomonas_Aeruginosa,Erythromycin,,,0.0,,,5,0
species_multihead_no_enrichment,Pseudomonas_Aeruginosa,Fluconazole,,,0.0,,,5,0
species_multihead_no_enrichment,Pseudomonas_Aeruginosa,Fosfomycin,0.5573025036431991,0.03321971942293255,302.2,158.4,143.8,5,5
species_multihead_no_enrichment,Pseudomonas_Aeruginosa,Fusidic acid,,,0.0,,,5,0
species_multihead_no_enrichment,Pseudomonas_Aeruginosa,Gentamicin,0.7145963919876963,0.08373387143040208,110.4,99.4,11.0,5,5
species_multihead_no_enrichment,Pseudomonas_Aeruginosa,Gentamicin_high_level,,,0.0,,,5,0
species_multihead_no_enrichment,Pseudomonas_Aeruginosa,Imipenem,0.9175342791834582,0.008176024549985804,878.0,497.8,380.2,5,5
species_multihead_no_enrichment,Pseudomonas_Aeruginosa,Itraconazole,,,0.0,,,5,0
species_multihead_no_enrichment,Pseudomonas_Aeruginosa,Levofloxacin,0.8848713800088648,0.014312955606102459,773.2,485.2,288.0,5,5
species_multihead_no_enrichment,Pseudomonas_Aeruginosa,Linezolid,,,0.0,,,5,0
species_multihead_no_enrichment,Pseudomonas_Aeruginosa,Meropenem,0.6901397481273986,0.017347303825710106,961.8,808.2,153.6,5,5
species_multihead_no_enrichment,Pseudomonas_Aeruginosa,Meropenem_with_meningitis,,,0.0,,,5,0
species_multihead_no_enrichment,Pseudomonas_Aeruginosa,Meropenem_without_meningitis,,,0.0,,,3,0
species_multihead_no_enrichment,Pseudomonas_Aeruginosa,Micafungin,,,0.0,,,5,0
species_multihead_no_enrichment,Pseudomonas_Aeruginosa,Minocycline,,,0.0,,,5,0
species_multihead_no_enrichment,Pseudomonas_Aeruginosa,Moxifloxacin,,,0.4,0.0,2.0,5,0
species_multihead_no_enrichment,Pseudomonas_Aeruginosa,Mupirocin,,,0.0,,,5,0
species_multihead_no_enrichment,Pseudomonas_Aeruginosa,Nitrofurantoin,1.0,,4.4,0.2,4.2,5,1
species_multihead_no_enrichment,Pseudomonas_Aeruginosa,Norfloxacin,0.9233242637280445,0.1385408102274937,59.8,3.0,56.8,5,5
species_multihead_no_enrichment,Pseudomonas_Aeruginosa,Oxacillin,,,0.0,,,5,0
species_multihead_no_enrichment,Pseudomonas_Aeruginosa,Penicillin,,,0.0,,,5,0
species_multihead_no_enrichment,Pseudomonas_Aeruginosa,Penicillin_with_meningitis,,,0.0,,,5,0
species_multihead_no_enrichment,Pseudomonas_Aeruginosa,Penicillin_with_other_infections,,,0.0,,,5,0
species_multihead_no_enrichment,Pseudomonas_Aeruginosa,Penicillin_with_pneumonia,,,0.0,,,5,0
species_multihead_no_enrichment,Pseudomonas_Aeruginosa,Piperacillin,,,48.4,0.0,48.4,5,0
species_multihead_no_enrichment,Pseudomonas_Aeruginosa,Piperacillin-Tazobactam,0.6984539924171994,0.01500239440039162,730.2,601.8,128.4,5,5
species_multihead_no_enrichment,Pseudomonas_Aeruginosa,Polymyxin B,,,71.4,71.4,0.0,5,0
species_multihead_no_enrichment,Pseudomonas_Aeruginosa,Posaconazole,,,0.0,,,5,0
species_multihead_no_enrichment,Pseudomonas_Aeruginosa,Pristinamycin,,,0.0,,,5,0
species_multihead_no_enrichment,Pseudomonas_Aeruginosa,Rifampicin,,,0.0,,,5,0
species_multihead_no_enrichment,Pseudomonas_Aeruginosa,Strepomycin_high_level,,,0.0,,,5,0
species_multihead_no_enrichment,Pseudomonas_Aeruginosa,Teicoplanin,,,0.0,,,5,0
species_multihead_no_enrichment,Pseudomonas_Aeruginosa,Tetracycline,,,0.0,,,5,0
species_multihead_no_enrichment,Pseudomonas_Aeruginosa,Ticarcillin,,,298.2,0.0,298.2,5,0
species_multihead_no_enrichment,Pseudomonas_Aeruginosa,Tigecycline,,,0.0,,,5,0
species_multihead_no_enrichment,Pseudomonas_Aeruginosa,Tobramycin,0.814600678116937,0.0316777883652212,953.8,871.4,82.4,5,5
species_multihead_no_enrichment,Pseudomonas_Aeruginosa,Vancomycin,,,0.0,,,5,0
species_multihead_no_enrichment,Pseudomonas_Aeruginosa,Voriconazole,,,0.0,,,5,0
species_multihead_no_enrichment,Serratia_Marcescens,5-Fluorocytosine,,,0.0,,,4,0
species_multihead_no_enrichment,Serratia_Marcescens,Amikacin,0.8962491789566027,0.025727843064328022,243.8,152.2,91.6,5,5
species_multihead_no_enrichment,Serratia_Marcescens,Amoxicillin,,,0.0,,,5,0
species_multihead_no_enrichment,Serratia_Marcescens,Amoxicillin-Clavulanic acid,,,192.6,0.0,192.6,5,0
species_multihead_no_enrichment,Serratia_Marcescens,Amoxicillin-Clavulanic acid_uncomplicated_HWI,,,0.2,0.0,1.0,5,0
species_multihead_no_enrichment,Serratia_Marcescens,Ampicillin,,,77.8,0.0,77.8,5,0
species_multihead_no_enrichment,Serratia_Marcescens,Anidulafungin,,,0.0,,,5,0
species_multihead_no_enrichment,Serratia_Marcescens,Azithromycin,,,0.0,,,5,0
species_multihead_no_enrichment,Serratia_Marcescens,Aztreonam,0.6338429477580421,0.08088141694672012,57.0,52.6,4.4,5,5
species_multihead_no_enrichment,Serratia_Marcescens,Benzylpenicillin,,,0.0,,,5,0
species_multihead_no_enrichment,Serratia_Marcescens,Caspofungin,,,0.0,,,5,0
species_multihead_no_enrichment,Serratia_Marcescens,Cefazolin,,,0.2,0.0,1.0,5,0
species_multihead_no_enrichment,Serratia_Marcescens,Cefepime,0.7123906542694789,0.2498302595346358,244.6,242.0,2.6,5,5
species_multihead_no_enrichment,Serratia_Marcescens,Cefixime,0.5881495596205963,0.11337897517018466,44.4,39.8,4.6,5,5
species_multihead_no_enrichment,Serratia_Marcescens,Cefotaxime,0.6935111578434473,0.0865055813756579,45.4,41.4,4.0,5,5
species_multihead_no_enrichment,Serratia_Marcescens,Cefoxitin,,,60.4,0.0,60.4,5,0
species_multihead_no_enrichment,Serratia_Marcescens,Cefpodoxime,,,25.2,0.0,25.2,5,0
species_multihead_no_enrichment,Serratia_Marcescens,Ceftazidime,0.7141517907562417,0.040443735027993845,249.2,237.0,12.2,5,5
species_multihead_no_enrichment,Serratia_Marcescens,Ceftazidime-Avibactam,,,0.0,,,1,0
species_multihead_no_enrichment,Serratia_Marcescens,Ceftobiprole,,,0.0,,,1,0
species_multihead_no_enrichment,Serratia_Marcescens,Ceftolozane-Tazobactam,,,0.0,,,5,0
species_multihead_no_enrichment,Serratia_Marcescens,Ceftriaxone,0.7390031070899543,0.148384325233301,192.8,184.8,8.0,5,5
species_multihead_no_enrichment,Serratia_Marcescens,Cefuroxime,,,77.8,0.0,77.8,5,0
species_multihead_no_enrichment,Serratia_Marcescens,Chloramphenicol,0.5407917479346052,0.0963844548742214,34.2,19.6,14.6,5,5
species_multihead_no_enrichment,Serratia_Marcescens,Ciprofloxacin,0.8031793120021051,0.09016077033250162,249.4,236.4,13.0,5,5
species_multihead_no_enrichment,Serratia_Marcescens,Clarithromycin,,,0.0,,,5,0
species_multihead_no_enrichment,Serratia_Marcescens,Clindamycin,,,0.0,,,5,0
species_multihead_no_enrichment,Serratia_Marcescens,Colistin,,,229.6,0.0,229.6,5,0
species_multihead_no_enrichment,Serratia_Marcescens,Cotrimoxazol,,,3.2,3.2,0.0,5,0
species_multihead_no_enrichment,Serratia_Marcescens,Cotrimoxazole,0.6433441549263736,0.39965291441576195,188.6,187.2,1.4,5,5
species_multihead_no_enrichment,Serratia_Marcescens,Daptomycin,,,0.0,,,5,0
species_multihead_no_enrichment,Serratia_Marcescens,Doxycycline,,,0.0,,,5,0
species_multihead_no_enrichment,Serratia_Marcescens,Ertapenem,0.5992408937863483,0.18125482180497768,232.4,231.6,0.8,5,2
species_multihead_no_enrichment,Serratia_Marcescens,Erythromycin,,,0.0,,,5,0
species_multihead_no_enrichment,Serratia_Marcescens,Fluconazole,,,0.0,,,5,0
species_multihead_no_enrichment,Serratia_Marcescens,Fosfomycin,0.6978401506059007,0.14773996411803259,65.8,55.4,10.4,5,5
species_multihead_no_enrichment,Serratia_Marcescens,Fusidic acid,,,0.0,,,5,0
species_multihead_no_enrichment,Serratia_Marcescens,Gentamicin,0.4961140571443193,0.3501782351975095,77.8,75.6,2.2,5,5
species_multihead_no_enrichment,Serratia_Marcescens,Gentamicin_high_level,,,0.0,,,5,0
species_multihead_no_enrichment,Serratia_Marcescens,Imipenem,0.9196066418594496,0.08073633723589013,243.4,242.4,1.0,5,4
species_multihead_no_enrichment,Serratia_Marcescens,Itraconazole,,,0.0,,,5,0
species_multihead_no_enrichment,Serratia_Marcescens,Levofloxacin,0.827858019438161,0.09009658564648623,228.8,217.4,11.4,5,5
species_multihead_no_enrichment,Serratia_Marcescens,Linezolid,,,0.0,,,5,0
species_multihead_no_enrichment,Serratia_Marcescens,Meropenem,,,232.0,232.0,0.0,5,0
species_multihead_no_enrichment,Serratia_Marcescens,Meropenem_with_meningitis,,,0.0,,,5,0
species_multihead_no_enrichment,Serratia_Marcescens,Meropenem_without_meningitis,,,0.0,,,3,0
species_multihead_no_enrichment,Serratia_Marcescens,Micafungin,,,0.0,,,5,0
species_multihead_no_enrichment,Serratia_Marcescens,Minocycline,,,0.0,,,5,0
species_multihead_no_enrichment,Serratia_Marcescens,Moxifloxacin,,,0.2,1.0,0.0,5,0
species_multihead_no_enrichment,Serratia_Marcescens,Mupirocin,,,0.0,,,5,0
species_multihead_no_enrichment,Serratia_Marcescens,Nitrofurantoin,,,66.0,0.0,66.0,5,0
species_multihead_no_enrichment,Serratia_Marcescens,Norfloxacin,0.7875862023806348,0.0658427666862153,46.6,42.4,4.2,5,5
species_multihead_no_enrichment,Serratia_Marcescens,Oxacillin,,,0.0,,,5,0
species_multihead_no_enrichment,Serratia_Marcescens,Penicillin,,,0.0,,,5,0
species_multihead_no_enrichment,Serratia_Marcescens,Penicillin_with_meningitis,,,0.0,,,5,0
species_multihead_no_enrichment,Serratia_Marcescens,Penicillin_with_other_infections,,,0.0,,,5,0
species_multihead_no_enrichment,Serratia_Marcescens,Penicillin_with_pneumonia,,,0.0,,,5,0
species_multihead_no_enrichment,Serratia_Marcescens,Piperacillin,0.4911799039689882,0.2217463454274704,45.8,43.2,2.6,5,5
species_multihead_no_enrichment,Serratia_Marcescens,Piperacillin-Tazobactam,0.7290308975639787,0.10701039839388235,187.8,180.2,7.6,5,5
species_multihead_no_enrichment,Serratia_Marcescens,Polymyxin B,,,17.4,0.0,17.4,5,0
species_multihead_no_enrichment,Serratia_Marcescens,Posaconazole,,,0.0,,,5,0
species_multihead_no_enrichment,Serratia_Marcescens,Pristinamycin,,,0.0,,,5,0
species_multihead_no_enrichment,Serratia_Marcescens,Rifampicin,,,0.0,,,5,0
species_multihead_no_enrichment,Serratia_Marcescens,Strepomycin_high_level,,,0.0,,,5,0
species_multihead_no_enrichment,Serratia_Marcescens,Teicoplanin,,,0.0,,,5,0
species_multihead_no_enrichment,Serratia_Marcescens,Tetracycline,,,0.0,,,5,0
species_multihead_no_enrichment,Serratia_Marcescens,Ticarcillin,0.5210928617571059,0.1514696440539374,44.4,38.8,5.6,5,5
species_multihead_no_enrichment,Serratia_Marcescens,Tigecycline,,,5.4,5.4,0.0,5,0
species_multihead_no_enrichment,Serratia_Marcescens,Tobramycin,0.9070481623630812,0.0254933720255523,228.2,137.4,90.8,5,5
species_multihead_no_enrichment,Serratia_Marcescens,Vancomycin,,,0.0,,,5,0
species_multihead_no_enrichment,Serratia_Marcescens,Voriconazole,,,0.0,,,5,0
species_multihead_no_enrichment,Staphylococcus_Aureus,5-Fluorocytosine,,,0.0,,,4,0
species_multihead_no_enrichment,Staphylococcus_Aureus,Amikacin,0.69446507210925,0.04278894156152782,336.6,278.4,58.2,5,5
species_multihead_no_enrichment,Staphylococcus_Aureus,Amoxicillin,,,0.0,,,5,0
species_multihead_no_enrichment,Staphylococcus_Aureus,Amoxicillin-Clavulanic acid,0.8958077606335202,0.02008697235835355,944.8,790.0,154.8,5,5
species_multihead_no_enrichment,Staphylococcus_Aureus,Amoxicillin-Clavulanic acid_uncomplicated_HWI,,,0.0,,,5,0
species_multihead_no_enrichment,Staphylococcus_Aureus,Ampicillin,0.6604500911352643,0.05495811431776607,484.2,92.4,391.8,5,5
species_multihead_no_enrichment,Staphylococcus_Aureus,Anidulafungin,,,0.0,,,5,0
species_multihead_no_enrichment,Staphylococcus_Aureus,Azithromycin,,,0.0,,,5,0
species_multihead_no_enrichment,Staphylococcus_Aureus,Aztreonam,,,0.0,,,5,0
species_multihead_no_enrichment,Staphylococcus_Aureus,Benzylpenicillin,0.7512912510195119,0.08213433957143228,69.6,24.2,45.4,5,5
species_multihead_no_enrichment,Staphylococcus_Aureus,Caspofungin,,,0.0,,,5,0
species_multihead_no_enrichment,Staphylococcus_Aureus,Cefazolin,0.915087972898491,0.015261633844149261,728.0,585.6,142.4,5,5
species_multihead_no_enrichment,Staphylococcus_Aureus,Cefepime,0.9101724929274461,0.01849179494372192,797.2,650.6,146.6,5,5
species_multihead_no_enrichment,Staphylococcus_Aureus,Cefixime,,,0.0,,,5,0
species_multihead_no_enrichment,Staphylococcus_Aureus,Cefotaxime,,,0.0,,,5,0
species_multihead_no_enrichment,Staphylococcus_Aureus,Cefoxitin,,,0.4,1.0,0.0,5,0
species_multihead_no_enrichment,Staphylococcus_Aureus,Cefpodoxime,,,0.0,,,5,0
species_multihead_no_enrichment,Staphylococcus_Aureus,Ceftazidime,,,0.4,0.0,1.0,5,0
species_multihead_no_enrichment,Staphylococcus_Aureus,Ceftazidime-Avibactam,,,0.0,,,1,0
species_multihead_no_enrichment,Staphylococcus_Aureus,Ceftobiprole,,,0.0,,,1,0
species_multihead_no_enrichment,Staphylococcus_Aureus,Ceftolozane-Tazobactam,,,0.0,,,5,0
species_multihead_no_enrichment,Staphylococcus_Aureus,Ceftriaxone,0.9170519430847183,0.01329074200036748,728.0,585.6,142.4,5,5
species_multihead_no_enrichment,Staphylococcus_Aureus,Cefuroxime,0.9144168261421062,0.01391505763372331,728.0,585.6,142.4,5,5
species_multihead_no_enrichment,Staphylococcus_Aureus,Chloramphenicol,0.5484070190341772,0.2895677988050689,342.8,340.8,2.0,5,5
species_multihead_no_enrichment,Staphylococcus_Aureus,Ciprofloxacin,0.9363816048583888,0.005871676706272558,1306.4,833.6,472.8,5,5
species_multihead_no_enrichment,Staphylococcus_Aureus,Clarithromycin,0.6503084861265096,0.11104590411394627,130.2,112.0,18.2,5,5
species_multihead_no_enrichment,Staphylococcus_Aureus,Clindamycin,0.7539079605724017,0.02163125001624624,1219.4,995.8,223.6,5,5
species_multihead_no_enrichment,Staphylococcus_Aureus,Colistin,,,0.0,,,5,0
species_multihead_no_enrichment,Staphylococcus_Aureus,Cotrimoxazol,0.4802669315125417,0.14817166519656003,69.0,67.6,1.4,5,4
species_multihead_no_enrichment,Staphylococcus_Aureus,Cotrimoxazole,0.7025560152796402,0.0511739956014937,895.8,866.8,29.0,5,5
species_multihead_no_enrichment,Staphylococcus_Aureus,Daptomycin,0.6545251983836691,0.07838125330829855,1164.0,1157.8,6.2,5,5
species_multihead_no_enrichment,Staphylococcus_Aureus,Doxycycline,0.6159075920495275,0.132845245059434,130.0,125.0,5.0,5,5
species_multihead_no_enrichment,Staphylococcus_Aureus,Ertapenem,,,0.2,1.0,0.0,5,0
species_multihead_no_enrichment,Staphylococcus_Aureus,Erythromycin,0.7643860409905621,0.021803503614912418,1126.8,861.8,265.0,5,5
species_multihead_no_enrichment,Staphylococcus_Aureus,Fluconazole,,,0.0,,,5,0
species_multihead_no_enrichment,Staphylococcus_Aureus,Fosfomycin,0.6790090780210549,0.06430792178888001,408.4,397.8,10.6,5,5
species_multihead_no_enrichment,Staphylococcus_Aureus,Fusidic acid,0.6593520318202509,0.030816355282490587,1103.0,1025.0,78.0,5,5
species_multihead_no_enrichment,Staphylococcus_Aureus,Gentamicin,0.7198356160355361,0.049672346139622445,1280.4,1231.2,49.2,5,5
species_multihead_no_enrichment,Staphylococcus_Aureus,Gentamicin_high_level,,,0.0,,,5,0
species_multihead_no_enrichment,Staphylococcus_Aureus,Imipenem,0.9547055974893478,0.010985573897792207,1066.0,598.0,468.0,5,5
species_multihead_no_enrichment,Staphylococcus_Aureus,Itraconazole,,,0.0,,,5,0
species_multihead_no_enrichment,Staphylococcus_Aureus,Levofloxacin,0.993199860406914,0.0029992327726962712,407.8,64.4,343.4,5,5
species_multihead_no_enrichment,Staphylococcus_Aureus,Linezolid,,,1136.4,1136.4,0.0,5,0
species_multihead_no_enrichment,Staphylococcus_Aureus,Meropenem,0.9165705040040647,0.014094407070473124,728.6,586.2,142.4,5,5
species_multihead_no_enrichment,Staphylococcus_Aureus,Meropenem_with_meningitis,,,0.0,,,5,0
species_multihead_no_enrichment,Staphylococcus_Aureus,Meropenem_without_meningitis,,,0.0,,,3,0
species_multihead_no_enrichment,Staphylococcus_Aureus,Micafungin,,,0.0,,,5,0
species_multihead_no_enrichment,Staphylococcus_Aureus,Minocycline,0.576592340155249,0.2735773153163954,339.2,338.4,0.8,5,3
species_multihead_no_enrichment,Staphylococcus_Aureus,Moxifloxacin,0.6666666666666666,0.4714045207910317,60.0,0.4,59.6,5,2
species_multihead_no_enrichment,Staphylococcus_Aureus,Mupirocin,0.8416588381875298,0.04675092901017234,1268.6,1237.6,31.0,5,5
species_multihead_no_enrichment,Staphylococcus_Aureus,Nitrofurantoin,0.738795518207283,0.09085577855719576,23.6,22.8,0.8,5,3
species_multihead_no_enrichment,Staphylococcus_Aureus,Norfloxacin,0.9326114789350083,0.06099946056957476,66.2,17.2,49.0,5,5
species_multihead_no_enrichment,Staphylococcus_Aureus,Oxacillin,0.8661365365210075,0.01561368706042375,1442.8,1193.6,249.2,5,5
species_multihead_no_enrichment,Staphylococcus_Aureus,Penicillin,0.7065672603406373,0.03995162065460427,1194.8,281.0,913.8,5,5
species_multihead_no_enrichment,Staphylococcus_Aureus,Penicillin_with_meningitis,,,0.0,,,5,0
species_multihead_no_enrichment,Staphylococcus_Aureus,Penicillin_with_other_infections,,,0.0,,,5,0
species_multihead_no_enrichment,Staphylococcus_Aureus,Penicillin_with_pneumonia,,,0.0,,,5,0
species_multihead_no_enrichment,Staphylococcus_Aureus,Piperacillin,,,0.0,,,5,0
species_multihead_no_enrichment,Staphylococcus_Aureus,Piperacillin-Tazobactam,0.9152677379105629,0.01682132233267636,728.4,586.0,142.4,5,5
species_multihead_no_enrichment,Staphylococcus_Aureus,Polymyxin B,,,0.0,,,5,0
species_multihead_no_enrichment,Staphylococcus_Aureus,Posaconazole,,,0.0,,,5,0
species_multihead_no_enrichment,Staphylococcus_Aureus,Pristinamycin,0.5382887202389106,0.5610125803337089,339.0,338.6,0.4,5,2
species_multihead_no_enrichment,Staphylococcus_Aureus,Rifampicin,0.7316504293921042,0.031248364033388588,954.0,945.4,8.6,5,5
species_multihead_no_enrichment,Staphylococcus_Aureus,Strepomycin_high_level,,,0.0,,,5,0
species_multihead_no_enrichment,Staphylococcus_Aureus,Teicoplanin,0.7818132953860175,0.19633658211199814,1134.4,1133.6,0.8,5,3
species_multihead_no_enrichment,Staphylococcus_Aureus,Tetracycline,0.7360256767460931,0.04516316838030868,1129.4,1056.0,73.4,5,5
species_multihead_no_enrichment,Staphylococcus_Aureus,Ticarcillin,,,0.0,,,5,0
species_multihead_no_enrichment,Staphylococcus_Aureus,Tigecycline,0.25,,797.0,796.8,0.2,5,1
species_multihead_no_enrichment,Staphylococcus_Aureus,Tobramycin,0.6965134128040423,0.04674433933700488,336.6,277.4,59.2,5,5
species_multihead_no_enrichment,Staphylococcus_Aureus,Vancomycin,,,1297.0,1297.0,0.0,5,0
species_multihead_no_enrichment,Staphylococcus_Aureus,Voriconazole,,,0.0,,,5,0
species_multihead_no_enrichment,Staphylococcus_Capitis,5-Fluorocytosine,,,0.0,,,4,0
species_multihead_no_enrichment,Staphylococcus_Capitis,Amikacin,0.8,,4.0,3.8,0.2,5,1
species_multihead_no_enrichment,Staphylococcus_Capitis,Amoxicillin,,,0.0,,,5,0
species_multihead_no_enrichment,Staphylococcus_Capitis,Amoxicillin-Clavulanic acid,0.9197812525443216,0.03625118697615506,70.4,57.8,12.6,5,5
species_multihead_no_enrichment,Staphylococcus_Capitis,Amoxicillin-Clavulanic acid_uncomplicated_HWI,,,0.0,,,5,0
species_multihead_no_enrichment,Staphylococcus_Capitis,Ampicillin,0.45833333333333337,0.4330127018922193,4.0,2.2,1.8,5,4
species_multihead_no_enrichment,Staphylococcus_Capitis,Anidulafungin,,,0.0,,,5,0
species_multihead_no_enrichment,Staphylococcus_Capitis,Azithromycin,,,0.0,,,5,0
species_multihead_no_enrichment,Staphylococcus_Capitis,Aztreonam,,,0.0,,,5,0
species_multihead_no_enrichment,Staphylococcus_Capitis,Benzylpenicillin,,,5.2,0.0,5.2,5,0
species_multihead_no_enrichment,Staphylococcus_Capitis,Caspofungin,,,0.0,,,5,0
species_multihead_no_enrichment,Staphylococcus_Capitis,Cefazolin,0.9443268957344847,0.02014981740927051,64.4,52.4,12.0,5,5
species_multihead_no_enrichment,Staphylococcus_Capitis,Cefepime,0.9154652924229267,0.02951210416234558,69.6,57.2,12.4,5,5
species_multihead_no_enrichment,Staphylococcus_Capitis,Cefixime,,,0.0,,,5,0
species_multihead_no_enrichment,Staphylococcus_Capitis,Cefotaxime,,,0.0,,,5,0
species_multihead_no_enrichment,Staphylococcus_Capitis,Cefoxitin,,,0.0,,,5,0
species_multihead_no_enrichment,Staphylococcus_Capitis,Cefpodoxime,,,0.0,,,5,0
species_multihead_no_enrichment,Staphylococcus_Capitis,Ceftazidime,,,0.0,,,5,0
species_multihead_no_enrichment,Staphylococcus_Capitis,Ceftazidime-Avibactam,,,0.0,,,1,0
species_multihead_no_enrichment,Staphylococcus_Capitis,Ceftobiprole,,,0.0,,,1,0
species_multihead_no_enrichment,Staphylococcus_Capitis,Ceftolozane-Tazobactam,,,0.0,,,5,0
species_multihead_no_enrichment,Staphylococcus_Capitis,Ceftriaxone,0.9302419255806014,0.012244158889816621,64.4,52.4,12.0,5,5
species_multihead_no_enrichment,Staphylococcus_Capitis,Cefuroxime,0.93168766462986,0.018034736855678517,64.4,52.4,12.0,5,5
species_multihead_no_enrichment,Staphylococcus_Capitis,Chloramphenicol,,,4.0,4.0,0.0,5,0
species_multihead_no_enrichment,Staphylococcus_Capitis,Ciprofloxacin,0.8986820105330796,0.06551630320918447,83.0,74.4,8.6,5,5
species_multihead_no_enrichment,Staphylococcus_Capitis,Clarithromycin,,,0.8,2.0,0.0,5,0
species_multihead_no_enrichment,Staphylococcus_Capitis,Clindamycin,0.7860765471277413,0.07689174893653862,73.6,63.4,10.2,5,5
species_multihead_no_enrichment,Staphylococcus_Capitis,Colistin,,,0.0,,,5,0
species_multihead_no_enrichment,Staphylococcus_Capitis,Cotrimoxazol,,,5.2,5.2,0.0,5,0
species_multihead_no_enrichment,Staphylococcus_Capitis,Cotrimoxazole,0.7686808430721618,0.16001899094803482,73.6,71.0,2.6,5,5
species_multihead_no_enrichment,Staphylococcus_Capitis,Daptomycin,0.8837734194202029,0.09625156857066385,81.8,78.8,3.0,5,5
species_multihead_no_enrichment,Staphylococcus_Capitis,Doxycycline,,,0.8,2.0,0.0,5,0
species_multihead_no_enrichment,Staphylococcus_Capitis,Ertapenem,,,0.0,,,5,0
species_multihead_no_enrichment,Staphylococcus_Capitis,Erythromycin,0.7751102761993558,0.12767743851485663,74.8,65.6,9.2,5,5
species_multihead_no_enrichment,Staphylococcus_Capitis,Fluconazole,,,0.0,,,5,0
species_multihead_no_enrichment,Staphylococcus_Capitis,Fosfomycin,0.2333333333333333,0.2516611478423584,8.4,0.6,7.8,5,3
species_multihead_no_enrichment,Staphylococcus_Capitis,Fusidic acid,0.6572858130606972,0.0705598743537039,79.0,67.2,11.8,5,5
species_multihead_no_enrichment,Staphylococcus_Capitis,Gentamicin,0.9497892913033759,0.06430877436678777,73.8,69.4,4.4,5,5
species_multihead_no_enrichment,Staphylococcus_Capitis,Gentamicin_high_level,,,0.0,,,5,0
species_multihead_no_enrichment,Staphylococcus_Capitis,Imipenem,0.9360357527246658,0.03244759232302854,68.4,52.6,15.8,5,5
species_multihead_no_enrichment,Staphylococcus_Capitis,Itraconazole,,,0.0,,,5,0
species_multihead_no_enrichment,Staphylococcus_Capitis,Levofloxacin,1.0,0.0,9.2,4.8,4.4,5,5
species_multihead_no_enrichment,Staphylococcus_Capitis,Linezolid,,,73.0,73.0,0.0,5,0
species_multihead_no_enrichment,Staphylococcus_Capitis,Meropenem,0.9290860629841255,0.023230194855286074,64.4,52.4,12.0,5,5
species_multihead_no_enrichment,Staphylococcus_Capitis,Meropenem_with_meningitis,,,0.0,,,5,0
species_multihead_no_enrichment,Staphylococcus_Capitis,Meropenem_without_meningitis,,,0.0,,,3,0
species_multihead_no_enrichment,Staphylococcus_Capitis,Micafungin,,,0.0,,,5,0
species_multihead_no_enrichment,Staphylococcus_Capitis,Minocycline,,,4.0,4.0,0.0,5,0
species_multihead_no_enrichment,Staphylococcus_Capitis,Moxifloxacin,,,0.4,0.0,1.0,5,0
species_multihead_no_enrichment,Staphylococcus_Capitis,Mupirocin,0.8181818181818182,0.27648920592264636,12.0,11.2,0.8,5,3
species_multihead_no_enrichment,Staphylococcus_Capitis,Nitrofurantoin,,,0.0,,,5,0
species_multihead_no_enrichment,Staphylococcus_Capitis,Norfloxacin,,,0.0,,,5,0
species_multihead_no_enrichment,Staphylococcus_Capitis,Oxacillin,0.9197840566920179,0.029512323525449056,83.0,67.6,15.4,5,5
species_multihead_no_enrichment,Staphylococcus_Capitis,Penicillin,0.8035997548489436,0.22580627655552374,64.6,0.6,64.0,5,3
species_multihead_no_enrichment,Staphylococcus_Capitis,Penicillin_with_meningitis,,,0.0,,,5,0
species_multihead_no_enrichment,Staphylococcus_Capitis,Penicillin_with_other_infections,,,0.0,,,5,0
species_multihead_no_enrichment,Staphylococcus_Capitis,Penicillin_with_pneumonia,,,0.0,,,5,0
species_multihead_no_enrichment,Staphylococcus_Capitis,Piperacillin,,,0.0,,,5,0
species_multihead_no_enrichment,Staphylococcus_Capitis,Piperacillin-Tazobactam,0.9232295480543791,0.031845123870533634,64.4,52.4,12.0,5,5
species_multihead_no_enrichment,Staphylococcus_Capitis,Polymyxin B,,,0.0,,,5,0
species_multihead_no_enrichment,Staphylococcus_Capitis,Posaconazole,,,0.0,,,5,0
species_multihead_no_enrichment,Staphylococcus_Capitis,Pristinamycin,,,4.0,4.0,0.0,5,0
species_multihead_no_enrichment,Staphylococcus_Capitis,Rifampicin,0.8443029974720115,0.06084080556796503,79.0,78.4,0.6,5,2
species_multihead_no_enrichment,Staphylococcus_Capitis,Strepomycin_high_level,,,0.0,,,5,0
species_multihead_no_enrichment,Staphylococcus_Capitis,Teicoplanin,,,73.2,73.2,0.0,5,0
species_multihead_no_enrichment,Staphylococcus_Capitis,Tetracycline,0.590606635462869,0.17438242251590613,72.8,63.8,9.0,5,5
species_multihead_no_enrichment,Staphylococcus_Capitis,Ticarcillin,,,0.0,,,5,0
species_multihead_no_enrichment,Staphylococcus_Capitis,Tigecycline,,,69.8,69.8,0.0,5,0
species_multihead_no_enrichment,Staphylococcus_Capitis,Tobramycin,0.0,,4.0,3.8,0.2,5,1
species_multihead_no_enrichment,Staphylococcus_Capitis,Vancomycin,,,83.0,83.0,0.0,5,0
species_multihead_no_enrichment,Staphylococcus_Capitis,Voriconazole,,,0.0,,,5,0
species_multihead_no_enrichment,Staphylococcus_Epidermidis,5-Fluorocytosine,,,0.0,,,4,0
