model_mode,fold,species_id,species,antibiotic_id,antibiotic,gamma
bio_prior_gated_implicit_hypernetwork,3,0,Campylobacter_Jejuni,30,Erythromycin,0.2546432614326477
bio_prior_gated_implicit_hypernetwork,3,0,Campylobacter_Jejuni,31,Fluconazole,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,3,0,Campylobacter_Jejuni,32,Fosfomycin,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,3,0,Campylobacter_Jejuni,33,Fusidic acid,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,3,0,Campylobacter_Jejuni,34,Gentamicin,0.13516265153884888
bio_prior_gated_implicit_hypernetwork,3,0,Campylobacter_Jejuni,35,Gentamicin_high_level,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,3,0,Campylobacter_Jejuni,36,Imipenem,0.13114111125469208
bio_prior_gated_implicit_hypernetwork,3,0,Campylobacter_Jejuni,37,Itraconazole,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,3,0,Campylobacter_Jejuni,38,Levofloxacin,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,3,0,Campylobacter_Jejuni,39,Linezolid,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,3,0,Campylobacter_Jejuni,40,Meropenem,0.10708201676607132
bio_prior_gated_implicit_hypernetwork,3,0,Campylobacter_Jejuni,41,Meropenem_with_meningitis,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,3,0,Campylobacter_Jejuni,42,Meropenem_without_meningitis,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,3,0,Campylobacter_Jejuni,43,Micafungin,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,3,0,Campylobacter_Jejuni,44,Minocycline,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,3,0,Campylobacter_Jejuni,45,Moxifloxacin,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,3,0,Campylobacter_Jejuni,46,Mupirocin,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,3,0,Campylobacter_Jejuni,47,Nitrofurantoin,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,3,0,Campylobacter_Jejuni,48,Norfloxacin,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,3,0,Campylobacter_Jejuni,49,Oxacillin,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,3,0,Campylobacter_Jejuni,50,Penicillin,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,3,0,Campylobacter_Jejuni,51,Penicillin_with_meningitis,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,3,0,Campylobacter_Jejuni,52,Penicillin_with_other_infections,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,3,0,Campylobacter_Jejuni,53,Penicillin_with_pneumonia,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,3,0,Campylobacter_Jejuni,54,Piperacillin,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,3,0,Campylobacter_Jejuni,55,Piperacillin-Tazobactam,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,3,0,Campylobacter_Jejuni,56,Polymyxin B,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,3,0,Campylobacter_Jejuni,57,Posaconazole,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,3,0,Campylobacter_Jejuni,58,Pristinamycin,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,3,0,Campylobacter_Jejuni,59,Rifampicin,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,3,0,Campylobacter_Jejuni,60,Strepomycin_high_level,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,3,0,Campylobacter_Jejuni,61,Teicoplanin,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,3,0,Campylobacter_Jejuni,62,Tetracycline,0.0698389783501625
bio_prior_gated_implicit_hypernetwork,3,0,Campylobacter_Jejuni,63,Ticarcillin,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,3,0,Campylobacter_Jejuni,64,Tigecycline,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,3,0,Campylobacter_Jejuni,65,Tobramycin,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,3,0,Campylobacter_Jejuni,66,Vancomycin,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,3,0,Campylobacter_Jejuni,67,Voriconazole,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,3,1,Candida_Albicans,0,Amikacin,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,3,1,Candida_Albicans,1,Amoxicillin,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,3,1,Candida_Albicans,2,Amoxicillin-Clavulanic acid,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,3,1,Candida_Albicans,3,Amoxicillin-Clavulanic acid_uncomplicated_HWI,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,3,1,Candida_Albicans,4,Ampicillin,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,3,1,Candida_Albicans,5,Anidulafungin,0.0689864531159401
bio_prior_gated_implicit_hypernetwork,3,1,Candida_Albicans,6,Azithromycin,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,3,1,Candida_Albicans,7,Aztreonam,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,3,1,Candida_Albicans,8,Benzylpenicillin,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,3,1,Candida_Albicans,9,Caspofungin,0.2410082370042801
bio_prior_gated_implicit_hypernetwork,3,1,Candida_Albicans,10,Cefazolin,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,3,1,Candida_Albicans,11,Cefepime,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,3,1,Candida_Albicans,12,Cefixime,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,3,1,Candida_Albicans,13,Cefotaxime,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,3,1,Candida_Albicans,14,Cefoxitin,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,3,1,Candida_Albicans,15,Cefpodoxime,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,3,1,Candida_Albicans,16,Ceftazidime,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,3,1,Candida_Albicans,17,Ceftolozane-Tazobactam,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,3,1,Candida_Albicans,18,Ceftriaxone,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,3,1,Candida_Albicans,19,Cefuroxime,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,3,1,Candida_Albicans,20,Chloramphenicol,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,3,1,Candida_Albicans,21,Ciprofloxacin,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,3,1,Candida_Albicans,22,Clarithromycin,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,3,1,Candida_Albicans,23,Clindamycin,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,3,1,Candida_Albicans,24,Colistin,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,3,1,Candida_Albicans,25,Cotrimoxazol,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,3,1,Candida_Albicans,26,Cotrimoxazole,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,3,1,Candida_Albicans,27,Daptomycin,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,3,1,Candida_Albicans,28,Doxycycline,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,3,1,Candida_Albicans,29,Ertapenem,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,3,1,Candida_Albicans,30,Erythromycin,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,3,1,Candida_Albicans,31,Fluconazole,0.09549397975206375
bio_prior_gated_implicit_hypernetwork,3,1,Candida_Albicans,32,Fosfomycin,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,3,1,Candida_Albicans,33,Fusidic acid,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,3,1,Candida_Albicans,34,Gentamicin,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,3,1,Candida_Albicans,35,Gentamicin_high_level,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,3,1,Candida_Albicans,36,Imipenem,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,3,1,Candida_Albicans,37,Itraconazole,0.0749054029583931
bio_prior_gated_implicit_hypernetwork,3,1,Candida_Albicans,38,Levofloxacin,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,3,1,Candida_Albicans,39,Linezolid,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,3,1,Candida_Albicans,40,Meropenem,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,3,1,Candida_Albicans,41,Meropenem_with_meningitis,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,3,1,Candida_Albicans,42,Meropenem_without_meningitis,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,3,1,Candida_Albicans,43,Micafungin,0.10300640761852264
bio_prior_gated_implicit_hypernetwork,3,1,Candida_Albicans,44,Minocycline,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,3,1,Candida_Albicans,45,Moxifloxacin,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,3,1,Candida_Albicans,46,Mupirocin,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,3,1,Candida_Albicans,47,Nitrofurantoin,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,3,1,Candida_Albicans,48,Norfloxacin,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,3,1,Candida_Albicans,49,Oxacillin,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,3,1,Candida_Albicans,50,Penicillin,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,3,1,Candida_Albicans,51,Penicillin_with_meningitis,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,3,1,Candida_Albicans,52,Penicillin_with_other_infections,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,3,1,Candida_Albicans,53,Penicillin_with_pneumonia,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,3,1,Candida_Albicans,54,Piperacillin,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,3,1,Candida_Albicans,55,Piperacillin-Tazobactam,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,3,1,Candida_Albicans,56,Polymyxin B,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,3,1,Candida_Albicans,57,Posaconazole,0.098798967897892
bio_prior_gated_implicit_hypernetwork,3,1,Candida_Albicans,58,Pristinamycin,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,3,1,Candida_Albicans,59,Rifampicin,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,3,1,Candida_Albicans,60,Strepomycin_high_level,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,3,1,Candida_Albicans,61,Teicoplanin,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,3,1,Candida_Albicans,62,Tetracycline,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,3,1,Candida_Albicans,63,Ticarcillin,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,3,1,Candida_Albicans,64,Tigecycline,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,3,1,Candida_Albicans,65,Tobramycin,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,3,1,Candida_Albicans,66,Vancomycin,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,3,1,Candida_Albicans,67,Voriconazole,0.10415807366371155
bio_prior_gated_implicit_hypernetwork,3,2,Citrobacter_Freundii,0,Amikacin,0.08901204913854599
bio_prior_gated_implicit_hypernetwork,3,2,Citrobacter_Freundii,1,Amoxicillin,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,3,2,Citrobacter_Freundii,2,Amoxicillin-Clavulanic acid,0.21077889204025269
bio_prior_gated_implicit_hypernetwork,3,2,Citrobacter_Freundii,3,Amoxicillin-Clavulanic acid_uncomplicated_HWI,0.11094623804092407
bio_prior_gated_implicit_hypernetwork,3,2,Citrobacter_Freundii,4,Ampicillin,0.41379624605178833
bio_prior_gated_implicit_hypernetwork,3,2,Citrobacter_Freundii,5,Anidulafungin,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,3,2,Citrobacter_Freundii,6,Azithromycin,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,3,2,Citrobacter_Freundii,7,Aztreonam,0.09039641171693802
bio_prior_gated_implicit_hypernetwork,3,2,Citrobacter_Freundii,8,Benzylpenicillin,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,3,2,Citrobacter_Freundii,9,Caspofungin,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,3,2,Citrobacter_Freundii,10,Cefazolin,0.0749330148100853
bio_prior_gated_implicit_hypernetwork,3,2,Citrobacter_Freundii,11,Cefepime,0.19191551208496094
bio_prior_gated_implicit_hypernetwork,3,2,Citrobacter_Freundii,12,Cefixime,0.07660702615976334
bio_prior_gated_implicit_hypernetwork,3,2,Citrobacter_Freundii,13,Cefotaxime,0.11436781287193298
bio_prior_gated_implicit_hypernetwork,3,2,Citrobacter_Freundii,14,Cefoxitin,0.31496483087539673
bio_prior_gated_implicit_hypernetwork,3,2,Citrobacter_Freundii,15,Cefpodoxime,0.20795860886573792
bio_prior_gated_implicit_hypernetwork,3,2,Citrobacter_Freundii,16,Ceftazidime,0.07036851346492767
bio_prior_gated_implicit_hypernetwork,3,2,Citrobacter_Freundii,17,Ceftolozane-Tazobactam,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,3,2,Citrobacter_Freundii,18,Ceftriaxone,0.09063395857810974
bio_prior_gated_implicit_hypernetwork,3,2,Citrobacter_Freundii,19,Cefuroxime,0.1305256485939026
bio_prior_gated_implicit_hypernetwork,3,2,Citrobacter_Freundii,20,Chloramphenicol,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,3,2,Citrobacter_Freundii,21,Ciprofloxacin,0.17106716334819794
bio_prior_gated_implicit_hypernetwork,3,2,Citrobacter_Freundii,22,Clarithromycin,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,3,2,Citrobacter_Freundii,23,Clindamycin,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,3,2,Citrobacter_Freundii,24,Colistin,0.07487998157739639
bio_prior_gated_implicit_hypernetwork,3,2,Citrobacter_Freundii,25,Cotrimoxazol,0.32781848311424255
bio_prior_gated_implicit_hypernetwork,3,2,Citrobacter_Freundii,26,Cotrimoxazole,0.19171640276908875
bio_prior_gated_implicit_hypernetwork,3,2,Citrobacter_Freundii,27,Daptomycin,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,3,2,Citrobacter_Freundii,28,Doxycycline,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,3,2,Citrobacter_Freundii,29,Ertapenem,0.2546185851097107
bio_prior_gated_implicit_hypernetwork,3,2,Citrobacter_Freundii,30,Erythromycin,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,3,2,Citrobacter_Freundii,31,Fluconazole,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,3,2,Citrobacter_Freundii,32,Fosfomycin,0.12395895272493362
bio_prior_gated_implicit_hypernetwork,3,2,Citrobacter_Freundii,33,Fusidic acid,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,3,2,Citrobacter_Freundii,34,Gentamicin,0.09018398076295853
bio_prior_gated_implicit_hypernetwork,3,2,Citrobacter_Freundii,35,Gentamicin_high_level,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,3,2,Citrobacter_Freundii,36,Imipenem,0.14014866948127747
bio_prior_gated_implicit_hypernetwork,3,2,Citrobacter_Freundii,37,Itraconazole,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,3,2,Citrobacter_Freundii,38,Levofloxacin,0.13037621974945068
bio_prior_gated_implicit_hypernetwork,3,2,Citrobacter_Freundii,39,Linezolid,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,3,2,Citrobacter_Freundii,40,Meropenem,0.12568429112434387
bio_prior_gated_implicit_hypernetwork,3,2,Citrobacter_Freundii,41,Meropenem_with_meningitis,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,3,2,Citrobacter_Freundii,42,Meropenem_without_meningitis,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,3,2,Citrobacter_Freundii,43,Micafungin,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,3,2,Citrobacter_Freundii,44,Minocycline,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,3,2,Citrobacter_Freundii,45,Moxifloxacin,0.13255946338176727
bio_prior_gated_implicit_hypernetwork,3,2,Citrobacter_Freundii,46,Mupirocin,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,3,2,Citrobacter_Freundii,47,Nitrofurantoin,0.5631560683250427
bio_prior_gated_implicit_hypernetwork,3,2,Citrobacter_Freundii,48,Norfloxacin,0.1587153822183609
bio_prior_gated_implicit_hypernetwork,3,2,Citrobacter_Freundii,49,Oxacillin,0.12421271204948425
bio_prior_gated_implicit_hypernetwork,3,2,Citrobacter_Freundii,50,Penicillin,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,3,2,Citrobacter_Freundii,51,Penicillin_with_meningitis,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,3,2,Citrobacter_Freundii,52,Penicillin_with_other_infections,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,3,2,Citrobacter_Freundii,53,Penicillin_with_pneumonia,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,3,2,Citrobacter_Freundii,54,Piperacillin,0.16500821709632874
bio_prior_gated_implicit_hypernetwork,3,2,Citrobacter_Freundii,55,Piperacillin-Tazobactam,0.06590878218412399
bio_prior_gated_implicit_hypernetwork,3,2,Citrobacter_Freundii,56,Polymyxin B,0.36525073647499084
bio_prior_gated_implicit_hypernetwork,3,2,Citrobacter_Freundii,57,Posaconazole,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,3,2,Citrobacter_Freundii,58,Pristinamycin,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,3,2,Citrobacter_Freundii,59,Rifampicin,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,3,2,Citrobacter_Freundii,60,Strepomycin_high_level,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,3,2,Citrobacter_Freundii,61,Teicoplanin,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,3,2,Citrobacter_Freundii,62,Tetracycline,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,3,2,Citrobacter_Freundii,63,Ticarcillin,0.08680574595928192
bio_prior_gated_implicit_hypernetwork,3,2,Citrobacter_Freundii,64,Tigecycline,0.5086883306503296
bio_prior_gated_implicit_hypernetwork,3,2,Citrobacter_Freundii,65,Tobramycin,0.07527493685483932
bio_prior_gated_implicit_hypernetwork,3,2,Citrobacter_Freundii,66,Vancomycin,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,3,2,Citrobacter_Freundii,67,Voriconazole,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,3,3,Citrobacter_Koseri,0,Amikacin,0.10638388246297836
bio_prior_gated_implicit_hypernetwork,3,3,Citrobacter_Koseri,1,Amoxicillin,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,3,3,Citrobacter_Koseri,2,Amoxicillin-Clavulanic acid,0.1390923261642456
bio_prior_gated_implicit_hypernetwork,3,3,Citrobacter_Koseri,3,Amoxicillin-Clavulanic acid_uncomplicated_HWI,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,3,3,Citrobacter_Koseri,4,Ampicillin,0.2061775177717209
bio_prior_gated_implicit_hypernetwork,3,3,Citrobacter_Koseri,5,Anidulafungin,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,3,3,Citrobacter_Koseri,6,Azithromycin,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,3,3,Citrobacter_Koseri,7,Aztreonam,0.14739006757736206
bio_prior_gated_implicit_hypernetwork,3,3,Citrobacter_Koseri,8,Benzylpenicillin,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,3,3,Citrobacter_Koseri,9,Caspofungin,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,3,3,Citrobacter_Koseri,10,Cefazolin,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,3,3,Citrobacter_Koseri,11,Cefepime,0.09778628498315811
bio_prior_gated_implicit_hypernetwork,3,3,Citrobacter_Koseri,12,Cefixime,0.09222890436649323
bio_prior_gated_implicit_hypernetwork,3,3,Citrobacter_Koseri,13,Cefotaxime,0.08098822832107544
bio_prior_gated_implicit_hypernetwork,3,3,Citrobacter_Koseri,14,Cefoxitin,0.11047567427158356
bio_prior_gated_implicit_hypernetwork,3,3,Citrobacter_Koseri,15,Cefpodoxime,0.058538954704999924
bio_prior_gated_implicit_hypernetwork,3,3,Citrobacter_Koseri,16,Ceftazidime,0.18068909645080566
bio_prior_gated_implicit_hypernetwork,3,3,Citrobacter_Koseri,17,Ceftolozane-Tazobactam,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,3,3,Citrobacter_Koseri,18,Ceftriaxone,0.2336108386516571
bio_prior_gated_implicit_hypernetwork,3,3,Citrobacter_Koseri,19,Cefuroxime,0.0696815550327301
bio_prior_gated_implicit_hypernetwork,3,3,Citrobacter_Koseri,20,Chloramphenicol,0.08066906780004501
bio_prior_gated_implicit_hypernetwork,3,3,Citrobacter_Koseri,21,Ciprofloxacin,0.11416012048721313
bio_prior_gated_implicit_hypernetwork,3,3,Citrobacter_Koseri,22,Clarithromycin,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,3,3,Citrobacter_Koseri,23,Clindamycin,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,3,3,Citrobacter_Koseri,24,Colistin,0.11743892729282379
bio_prior_gated_implicit_hypernetwork,3,3,Citrobacter_Koseri,25,Cotrimoxazol,0.3906034827232361
bio_prior_gated_implicit_hypernetwork,3,3,Citrobacter_Koseri,26,Cotrimoxazole,0.10241527110338211
bio_prior_gated_implicit_hypernetwork,3,3,Citrobacter_Koseri,27,Daptomycin,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,3,3,Citrobacter_Koseri,28,Doxycycline,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,3,3,Citrobacter_Koseri,29,Ertapenem,0.11118040978908539
bio_prior_gated_implicit_hypernetwork,3,3,Citrobacter_Koseri,30,Erythromycin,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,3,3,Citrobacter_Koseri,31,Fluconazole,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,3,3,Citrobacter_Koseri,32,Fosfomycin,0.21252749860286713
bio_prior_gated_implicit_hypernetwork,3,3,Citrobacter_Koseri,33,Fusidic acid,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,3,3,Citrobacter_Koseri,34,Gentamicin,0.21399390697479248
bio_prior_gated_implicit_hypernetwork,3,3,Citrobacter_Koseri,35,Gentamicin_high_level,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,3,3,Citrobacter_Koseri,36,Imipenem,0.26770058274269104
bio_prior_gated_implicit_hypernetwork,3,3,Citrobacter_Koseri,37,Itraconazole,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,3,3,Citrobacter_Koseri,38,Levofloxacin,0.2672782242298126
bio_prior_gated_implicit_hypernetwork,3,3,Citrobacter_Koseri,39,Linezolid,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,3,3,Citrobacter_Koseri,40,Meropenem,0.11908749490976334
bio_prior_gated_implicit_hypernetwork,3,3,Citrobacter_Koseri,41,Meropenem_with_meningitis,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,3,3,Citrobacter_Koseri,42,Meropenem_without_meningitis,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,3,3,Citrobacter_Koseri,43,Micafungin,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,3,3,Citrobacter_Koseri,44,Minocycline,0.16439226269721985
bio_prior_gated_implicit_hypernetwork,3,3,Citrobacter_Koseri,45,Moxifloxacin,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,3,3,Citrobacter_Koseri,46,Mupirocin,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,3,3,Citrobacter_Koseri,47,Nitrofurantoin,0.26820817589759827
bio_prior_gated_implicit_hypernetwork,3,3,Citrobacter_Koseri,48,Norfloxacin,0.09136471897363663
bio_prior_gated_implicit_hypernetwork,3,3,Citrobacter_Koseri,49,Oxacillin,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,3,3,Citrobacter_Koseri,50,Penicillin,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,3,3,Citrobacter_Koseri,51,Penicillin_with_meningitis,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,3,3,Citrobacter_Koseri,52,Penicillin_with_other_infections,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,3,3,Citrobacter_Koseri,53,Penicillin_with_pneumonia,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,3,3,Citrobacter_Koseri,54,Piperacillin,0.3063952922821045
bio_prior_gated_implicit_hypernetwork,3,3,Citrobacter_Koseri,55,Piperacillin-Tazobactam,0.08274081349372864
bio_prior_gated_implicit_hypernetwork,3,3,Citrobacter_Koseri,56,Polymyxin B,0.20711779594421387
bio_prior_gated_implicit_hypernetwork,3,3,Citrobacter_Koseri,57,Posaconazole,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,3,3,Citrobacter_Koseri,58,Pristinamycin,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,3,3,Citrobacter_Koseri,59,Rifampicin,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,3,3,Citrobacter_Koseri,60,Strepomycin_high_level,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,3,3,Citrobacter_Koseri,61,Teicoplanin,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,3,3,Citrobacter_Koseri,62,Tetracycline,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,3,3,Citrobacter_Koseri,63,Ticarcillin,0.2670196294784546
bio_prior_gated_implicit_hypernetwork,3,3,Citrobacter_Koseri,64,Tigecycline,0.22073039412498474
bio_prior_gated_implicit_hypernetwork,3,3,Citrobacter_Koseri,65,Tobramycin,0.1825447529554367
bio_prior_gated_implicit_hypernetwork,3,3,Citrobacter_Koseri,66,Vancomycin,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,3,3,Citrobacter_Koseri,67,Voriconazole,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,3,4,Enterobacter_Cloacae,0,Amikacin,0.1672627478837967
bio_prior_gated_implicit_hypernetwork,3,4,Enterobacter_Cloacae,1,Amoxicillin,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,3,4,Enterobacter_Cloacae,2,Amoxicillin-Clavulanic acid,0.3263510763645172
bio_prior_gated_implicit_hypernetwork,3,4,Enterobacter_Cloacae,3,Amoxicillin-Clavulanic acid_uncomplicated_HWI,0.07102393358945847
bio_prior_gated_implicit_hypernetwork,3,4,Enterobacter_Cloacae,4,Ampicillin,0.39652031660079956
bio_prior_gated_implicit_hypernetwork,3,4,Enterobacter_Cloacae,5,Anidulafungin,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,3,4,Enterobacter_Cloacae,6,Azithromycin,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,3,4,Enterobacter_Cloacae,7,Aztreonam,0.12937089800834656
bio_prior_gated_implicit_hypernetwork,3,4,Enterobacter_Cloacae,8,Benzylpenicillin,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,3,4,Enterobacter_Cloacae,9,Caspofungin,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,3,4,Enterobacter_Cloacae,10,Cefazolin,0.10000000149011612
