model_mode,species,antibiotic,mean_species_antibiotic_auc,std_species_antibiotic_auc,mean_n_val_pairs,mean_n_susceptible,mean_n_resistant,n_folds,n_folds_with_valid_auc
species_multihead_no_enrichment,Morganella_Morganii,Piperacillin-Tazobactam,0.4282805163241945,0.1408788102218066,85.4,83.6,1.8,5,4
species_multihead_no_enrichment,Morganella_Morganii,Polymyxin B,,,18.6,0.0,18.6,5,0
species_multihead_no_enrichment,Morganella_Morganii,Posaconazole,,,0.0,,,5,0
species_multihead_no_enrichment,Morganella_Morganii,Pristinamycin,,,0.0,,,5,0
species_multihead_no_enrichment,Morganella_Morganii,Rifampicin,,,0.0,,,5,0
species_multihead_no_enrichment,Morganella_Morganii,Strepomycin_high_level,,,0.0,,,5,0
species_multihead_no_enrichment,Morganella_Morganii,Teicoplanin,,,0.0,,,5,0
species_multihead_no_enrichment,Morganella_Morganii,Tetracycline,,,0.2,0.0,1.0,5,0
species_multihead_no_enrichment,Morganella_Morganii,Ticarcillin,0.6846795525401486,0.08046228689839835,68.0,42.8,25.2,5,5
species_multihead_no_enrichment,Morganella_Morganii,Tigecycline,,,4.6,4.6,0.0,5,0
species_multihead_no_enrichment,Morganella_Morganii,Tobramycin,0.5942338155428706,0.060900346125760396,137.0,126.8,10.2,5,5
species_multihead_no_enrichment,Morganella_Morganii,Vancomycin,,,0.0,,,5,0
species_multihead_no_enrichment,Morganella_Morganii,Voriconazole,,,0.0,,,5,0
species_multihead_no_enrichment,Proteus_Mirabilis,5-Fluorocytosine,,,0.0,,,4,0
species_multihead_no_enrichment,Proteus_Mirabilis,Amikacin,0.5599479840376301,0.0522875859634471,447.4,434.6,12.8,5,5
species_multihead_no_enrichment,Proteus_Mirabilis,Amoxicillin,,,0.0,,,5,0
species_multihead_no_enrichment,Proteus_Mirabilis,Amoxicillin-Clavulanic acid,0.580486188876235,0.08934284707385251,243.6,224.8,18.8,5,5
species_multihead_no_enrichment,Proteus_Mirabilis,Amoxicillin-Clavulanic acid_uncomplicated_HWI,,,1.8,0.0,1.8,5,0
species_multihead_no_enrichment,Proteus_Mirabilis,Ampicillin,0.6282824808436518,0.02854263994751983,291.2,166.2,125.0,5,5
species_multihead_no_enrichment,Proteus_Mirabilis,Anidulafungin,,,0.0,,,5,0
species_multihead_no_enrichment,Proteus_Mirabilis,Azithromycin,,,0.0,,,5,0
species_multihead_no_enrichment,Proteus_Mirabilis,Aztreonam,0.7571062850599789,0.048882059963633005,230.2,212.2,18.0,5,5
species_multihead_no_enrichment,Proteus_Mirabilis,Benzylpenicillin,,,0.0,,,5,0
species_multihead_no_enrichment,Proteus_Mirabilis,Caspofungin,,,0.0,,,5,0
species_multihead_no_enrichment,Proteus_Mirabilis,Cefazolin,,,0.0,,,5,0
species_multihead_no_enrichment,Proteus_Mirabilis,Cefepime,0.7773484520615049,0.05468526850983749,450.0,428.2,21.8,5,5
species_multihead_no_enrichment,Proteus_Mirabilis,Cefixime,0.7354271668227051,0.04390548747611596,229.8,212.6,17.2,5,5
species_multihead_no_enrichment,Proteus_Mirabilis,Cefotaxime,0.7571125779119859,0.03873660896827994,230.2,212.6,17.6,5,5
species_multihead_no_enrichment,Proteus_Mirabilis,Cefoxitin,0.7754911754911754,0.2543784072970493,19.2,18.0,1.2,5,5
species_multihead_no_enrichment,Proteus_Mirabilis,Cefpodoxime,0.6768333061390471,0.10069662739518269,94.0,89.4,4.6,5,5
species_multihead_no_enrichment,Proteus_Mirabilis,Ceftazidime,0.8077626246671178,0.03466975123799565,472.6,450.4,22.2,5,5
species_multihead_no_enrichment,Proteus_Mirabilis,Ceftazidime-Avibactam,,,0.0,,,1,0
species_multihead_no_enrichment,Proteus_Mirabilis,Ceftobiprole,,,0.0,,,1,0
species_multihead_no_enrichment,Proteus_Mirabilis,Ceftolozane-Tazobactam,,,0.0,,,5,0
species_multihead_no_enrichment,Proteus_Mirabilis,Ceftriaxone,0.7439088803121322,0.05001247128420455,244.0,233.4,10.6,5,5
species_multihead_no_enrichment,Proteus_Mirabilis,Cefuroxime,0.8963163286587115,0.02660731662531055,289.8,203.0,86.8,5,5
species_multihead_no_enrichment,Proteus_Mirabilis,Chloramphenicol,0.5755517126551609,0.06114165813927268,59.6,33.6,26.0,5,5
species_multihead_no_enrichment,Proteus_Mirabilis,Ciprofloxacin,0.7560610998634913,0.024559333049570885,473.4,358.4,115.0,5,5
species_multihead_no_enrichment,Proteus_Mirabilis,Clarithromycin,,,0.0,,,5,0
species_multihead_no_enrichment,Proteus_Mirabilis,Clindamycin,,,0.0,,,5,0
species_multihead_no_enrichment,Proteus_Mirabilis,Colistin,,,412.4,0.0,412.4,5,0
species_multihead_no_enrichment,Proteus_Mirabilis,Cotrimoxazol,0.6944171415004747,0.19279963865260666,17.0,11.2,5.8,5,5
species_multihead_no_enrichment,Proteus_Mirabilis,Cotrimoxazole,0.6060664529751927,0.013911179332605184,227.0,157.8,69.2,5,5
species_multihead_no_enrichment,Proteus_Mirabilis,Daptomycin,,,0.0,,,5,0
species_multihead_no_enrichment,Proteus_Mirabilis,Doxycycline,,,0.0,,,5,0
species_multihead_no_enrichment,Proteus_Mirabilis,Ertapenem,0.8886755852374439,0.1334886492476036,430.4,429.2,1.2,5,4
species_multihead_no_enrichment,Proteus_Mirabilis,Erythromycin,,,0.0,,,5,0
species_multihead_no_enrichment,Proteus_Mirabilis,Fluconazole,,,0.0,,,5,0
species_multihead_no_enrichment,Proteus_Mirabilis,Fosfomycin,0.6465619183297909,0.01521113240667927,273.6,180.0,93.6,5,5
species_multihead_no_enrichment,Proteus_Mirabilis,Fusidic acid,,,0.0,,,5,0
species_multihead_no_enrichment,Proteus_Mirabilis,Gentamicin,0.6135100674905536,0.039708229294470036,290.4,243.6,46.8,5,5
species_multihead_no_enrichment,Proteus_Mirabilis,Gentamicin_high_level,,,0.0,,,5,0
species_multihead_no_enrichment,Proteus_Mirabilis,Imipenem,0.8870062450460103,0.030467192518553704,411.6,79.2,332.4,5,5
species_multihead_no_enrichment,Proteus_Mirabilis,Itraconazole,,,0.0,,,5,0
species_multihead_no_enrichment,Proteus_Mirabilis,Levofloxacin,0.7537372321621179,0.020165674135129038,411.4,307.2,104.2,5,5
species_multihead_no_enrichment,Proteus_Mirabilis,Linezolid,,,0.0,,,5,0
species_multihead_no_enrichment,Proteus_Mirabilis,Meropenem,0.8390029794261121,0.12019254230670025,430.6,428.6,2.0,5,4
species_multihead_no_enrichment,Proteus_Mirabilis,Meropenem_with_meningitis,,,0.0,,,5,0
species_multihead_no_enrichment,Proteus_Mirabilis,Meropenem_without_meningitis,,,0.0,,,3,0
species_multihead_no_enrichment,Proteus_Mirabilis,Micafungin,,,0.0,,,5,0
species_multihead_no_enrichment,Proteus_Mirabilis,Minocycline,0.0,,0.4,1.0,1.0,5,1
species_multihead_no_enrichment,Proteus_Mirabilis,Moxifloxacin,,,0.0,,,5,0
species_multihead_no_enrichment,Proteus_Mirabilis,Mupirocin,,,0.0,,,5,0
species_multihead_no_enrichment,Proteus_Mirabilis,Nitrofurantoin,0.9822881880024736,0.005807283892490642,274.0,0.4,273.6,5,2
species_multihead_no_enrichment,Proteus_Mirabilis,Norfloxacin,0.7448571854376569,0.03898005103638011,300.6,218.0,82.6,5,5
species_multihead_no_enrichment,Proteus_Mirabilis,Oxacillin,,,0.0,,,5,0
species_multihead_no_enrichment,Proteus_Mirabilis,Penicillin,,,0.0,,,5,0
species_multihead_no_enrichment,Proteus_Mirabilis,Penicillin_with_meningitis,,,0.0,,,5,0
species_multihead_no_enrichment,Proteus_Mirabilis,Penicillin_with_other_infections,,,0.0,,,5,0
species_multihead_no_enrichment,Proteus_Mirabilis,Penicillin_with_pneumonia,,,0.0,,,5,0
species_multihead_no_enrichment,Proteus_Mirabilis,Piperacillin,0.6303089777452133,0.036119740655817675,229.6,135.8,93.8,5,5
species_multihead_no_enrichment,Proteus_Mirabilis,Piperacillin-Tazobactam,0.8180111669529991,0.13444257983698193,220.2,218.6,1.6,5,4
species_multihead_no_enrichment,Proteus_Mirabilis,Polymyxin B,,,44.0,0.0,44.0,5,0
species_multihead_no_enrichment,Proteus_Mirabilis,Posaconazole,,,0.0,,,5,0
species_multihead_no_enrichment,Proteus_Mirabilis,Pristinamycin,,,0.0,,,5,0
species_multihead_no_enrichment,Proteus_Mirabilis,Rifampicin,,,0.0,,,5,0
species_multihead_no_enrichment,Proteus_Mirabilis,Strepomycin_high_level,,,0.0,,,5,0
species_multihead_no_enrichment,Proteus_Mirabilis,Teicoplanin,,,0.0,,,5,0
species_multihead_no_enrichment,Proteus_Mirabilis,Tetracycline,,,0.4,0.0,2.0,5,0
species_multihead_no_enrichment,Proteus_Mirabilis,Ticarcillin,0.6235573746616465,0.034873310414058604,229.4,135.6,93.8,5,5
species_multihead_no_enrichment,Proteus_Mirabilis,Tigecycline,0.6475770925110131,,216.2,0.4,215.8,5,1
species_multihead_no_enrichment,Proteus_Mirabilis,Tobramycin,0.6550259491763922,0.047810613977787665,411.6,359.2,52.4,5,5
species_multihead_no_enrichment,Proteus_Mirabilis,Vancomycin,,,0.0,,,5,0
species_multihead_no_enrichment,Proteus_Mirabilis,Voriconazole,,,0.0,,,5,0
species_multihead_no_enrichment,Proteus_Vulgaris,5-Fluorocytosine,,,0.0,,,4,0
species_multihead_no_enrichment,Proteus_Vulgaris,Amikacin,0.8094436093494037,0.23240617077852146,78.6,77.6,1.0,5,4
species_multihead_no_enrichment,Proteus_Vulgaris,Amoxicillin,,,0.0,,,5,0
species_multihead_no_enrichment,Proteus_Vulgaris,Amoxicillin-Clavulanic acid,0.5801421139553234,0.05987947513565268,81.2,74.8,6.4,5,5
species_multihead_no_enrichment,Proteus_Vulgaris,Amoxicillin-Clavulanic acid_uncomplicated_HWI,,,0.0,,,5,0
species_multihead_no_enrichment,Proteus_Vulgaris,Ampicillin,,,22.8,0.0,22.8,5,0
species_multihead_no_enrichment,Proteus_Vulgaris,Anidulafungin,,,0.0,,,5,0
species_multihead_no_enrichment,Proteus_Vulgaris,Azithromycin,,,0.0,,,5,0
species_multihead_no_enrichment,Proteus_Vulgaris,Aztreonam,,,5.6,5.6,0.0,5,0
species_multihead_no_enrichment,Proteus_Vulgaris,Benzylpenicillin,,,0.0,,,5,0
species_multihead_no_enrichment,Proteus_Vulgaris,Caspofungin,,,0.0,,,5,0
species_multihead_no_enrichment,Proteus_Vulgaris,Cefazolin,,,0.0,,,5,0
species_multihead_no_enrichment,Proteus_Vulgaris,Cefepime,0.5482215813506368,0.3486255433858587,78.4,77.8,0.6,5,3
species_multihead_no_enrichment,Proteus_Vulgaris,Cefixime,,,5.6,5.6,0.0,5,0
species_multihead_no_enrichment,Proteus_Vulgaris,Cefotaxime,0.5833333333333333,,5.6,5.4,0.2,5,1
species_multihead_no_enrichment,Proteus_Vulgaris,Cefoxitin,,,3.6,3.6,0.0,5,0
species_multihead_no_enrichment,Proteus_Vulgaris,Cefpodoxime,0.7103012820512821,0.12591973355339944,28.0,25.8,2.2,5,5
species_multihead_no_enrichment,Proteus_Vulgaris,Ceftazidime,0.7749003212944683,0.26644127310300214,86.8,86.0,0.8,5,2
species_multihead_no_enrichment,Proteus_Vulgaris,Ceftazidime-Avibactam,,,0.0,,,1,0
species_multihead_no_enrichment,Proteus_Vulgaris,Ceftobiprole,,,0.0,,,1,0
species_multihead_no_enrichment,Proteus_Vulgaris,Ceftolozane-Tazobactam,,,0.0,,,5,0
species_multihead_no_enrichment,Proteus_Vulgaris,Ceftriaxone,0.6464055023923445,0.3046470373666253,81.2,80.0,1.2,5,5
species_multihead_no_enrichment,Proteus_Vulgaris,Cefuroxime,0.8895089285714286,0.04577253717502208,22.8,0.6,22.2,5,2
species_multihead_no_enrichment,Proteus_Vulgaris,Chloramphenicol,,,3.6,3.6,0.0,5,0
species_multihead_no_enrichment,Proteus_Vulgaris,Ciprofloxacin,0.6902386656716809,0.197838517429346,87.0,86.2,0.8,5,3
species_multihead_no_enrichment,Proteus_Vulgaris,Clarithromycin,,,0.0,,,5,0
species_multihead_no_enrichment,Proteus_Vulgaris,Clindamycin,,,0.0,,,5,0
species_multihead_no_enrichment,Proteus_Vulgaris,Colistin,,,69.8,0.0,69.8,5,0
species_multihead_no_enrichment,Proteus_Vulgaris,Cotrimoxazol,0.25,,3.6,3.2,0.4,5,1
species_multihead_no_enrichment,Proteus_Vulgaris,Cotrimoxazole,0.7066995646898482,0.058781021613517545,77.8,72.8,5.0,5,5
species_multihead_no_enrichment,Proteus_Vulgaris,Daptomycin,,,0.0,,,5,0
species_multihead_no_enrichment,Proteus_Vulgaris,Doxycycline,,,0.0,,,5,0
species_multihead_no_enrichment,Proteus_Vulgaris,Ertapenem,,,73.4,73.4,0.0,5,0
species_multihead_no_enrichment,Proteus_Vulgaris,Erythromycin,,,0.0,,,5,0
species_multihead_no_enrichment,Proteus_Vulgaris,Fluconazole,,,0.0,,,5,0
species_multihead_no_enrichment,Proteus_Vulgaris,Fosfomycin,0.564468211527035,0.1527738962241875,17.6,14.0,3.6,5,5
species_multihead_no_enrichment,Proteus_Vulgaris,Fusidic acid,,,0.0,,,5,0
species_multihead_no_enrichment,Proteus_Vulgaris,Gentamicin,0.9523809523809523,,22.8,22.4,0.4,5,1
species_multihead_no_enrichment,Proteus_Vulgaris,Gentamicin_high_level,,,0.0,,,5,0
species_multihead_no_enrichment,Proteus_Vulgaris,Imipenem,0.7610189810571469,0.07396598359609446,62.8,14.0,48.8,5,5
species_multihead_no_enrichment,Proteus_Vulgaris,Itraconazole,,,0.0,,,5,0
species_multihead_no_enrichment,Proteus_Vulgaris,Levofloxacin,0.7864583333333334,0.16941099965927697,69.8,69.2,0.6,5,2
species_multihead_no_enrichment,Proteus_Vulgaris,Linezolid,,,0.0,,,5,0
species_multihead_no_enrichment,Proteus_Vulgaris,Meropenem,,,73.2,73.2,0.0,5,0
species_multihead_no_enrichment,Proteus_Vulgaris,Meropenem_with_meningitis,,,0.0,,,5,0
species_multihead_no_enrichment,Proteus_Vulgaris,Meropenem_without_meningitis,,,0.0,,,3,0
species_multihead_no_enrichment,Proteus_Vulgaris,Micafungin,,,0.0,,,5,0
species_multihead_no_enrichment,Proteus_Vulgaris,Minocycline,,,0.0,,,5,0
species_multihead_no_enrichment,Proteus_Vulgaris,Moxifloxacin,,,0.0,,,5,0
species_multihead_no_enrichment,Proteus_Vulgaris,Mupirocin,,,0.0,,,5,0
species_multihead_no_enrichment,Proteus_Vulgaris,Nitrofurantoin,,,18.6,0.0,18.6,5,0
species_multihead_no_enrichment,Proteus_Vulgaris,Norfloxacin,0.8444444444444444,,42.0,41.8,0.2,5,1
species_multihead_no_enrichment,Proteus_Vulgaris,Oxacillin,,,0.0,,,5,0
species_multihead_no_enrichment,Proteus_Vulgaris,Penicillin,,,0.0,,,5,0
species_multihead_no_enrichment,Proteus_Vulgaris,Penicillin_with_meningitis,,,0.0,,,5,0
species_multihead_no_enrichment,Proteus_Vulgaris,Penicillin_with_other_infections,,,0.0,,,5,0
species_multihead_no_enrichment,Proteus_Vulgaris,Penicillin_with_pneumonia,,,0.0,,,5,0
species_multihead_no_enrichment,Proteus_Vulgaris,Piperacillin,1.0,0.0,5.6,0.8,4.8,5,2
species_multihead_no_enrichment,Proteus_Vulgaris,Piperacillin-Tazobactam,,,72.4,72.4,0.0,5,0
species_multihead_no_enrichment,Proteus_Vulgaris,Polymyxin B,0.6111111111111112,,13.6,0.2,13.4,5,1
species_multihead_no_enrichment,Proteus_Vulgaris,Posaconazole,,,0.0,,,5,0
species_multihead_no_enrichment,Proteus_Vulgaris,Pristinamycin,,,0.0,,,5,0
species_multihead_no_enrichment,Proteus_Vulgaris,Rifampicin,,,0.0,,,5,0
species_multihead_no_enrichment,Proteus_Vulgaris,Strepomycin_high_level,,,0.0,,,5,0
species_multihead_no_enrichment,Proteus_Vulgaris,Teicoplanin,,,0.0,,,5,0
species_multihead_no_enrichment,Proteus_Vulgaris,Tetracycline,,,0.0,,,5,0
species_multihead_no_enrichment,Proteus_Vulgaris,Ticarcillin,1.0,0.0,5.6,0.8,4.8,5,2
species_multihead_no_enrichment,Proteus_Vulgaris,Tigecycline,,,5.6,0.0,5.6,5,0
species_multihead_no_enrichment,Proteus_Vulgaris,Tobramycin,0.7933487584222878,0.21576601384424438,69.8,68.8,1.0,5,4
species_multihead_no_enrichment,Proteus_Vulgaris,Vancomycin,,,0.0,,,5,0
species_multihead_no_enrichment,Proteus_Vulgaris,Voriconazole,,,0.0,,,5,0
species_multihead_no_enrichment,Pseudomonas_Aeruginosa,5-Fluorocytosine,,,0.0,,,4,0
species_multihead_no_enrichment,Pseudomonas_Aeruginosa,Amikacin,0.7005003282493312,0.039473236552004055,879.4,826.0,53.4,5,5
species_multihead_no_enrichment,Pseudomonas_Aeruginosa,Amoxicillin,,,0.4,0.0,1.0,5,0
species_multihead_no_enrichment,Pseudomonas_Aeruginosa,Amoxicillin-Clavulanic acid,0.5963855421686748,,72.4,0.2,72.2,5,1
species_multihead_no_enrichment,Pseudomonas_Aeruginosa,Amoxicillin-Clavulanic acid_uncomplicated_HWI,,,0.0,,,5,0
species_multihead_no_enrichment,Pseudomonas_Aeruginosa,Ampicillin,,,383.4,0.0,383.4,5,0
species_multihead_no_enrichment,Pseudomonas_Aeruginosa,Anidulafungin,,,0.0,,,5,0
species_multihead_no_enrichment,Pseudomonas_Aeruginosa,Azithromycin,,,0.0,,,5,0
species_multihead_no_enrichment,Pseudomonas_Aeruginosa,Aztreonam,0.8907194389699884,0.02365235754811837,451.0,42.4,408.6,5,5
species_multihead_no_enrichment,Pseudomonas_Aeruginosa,Benzylpenicillin,,,0.0,,,5,0
species_multihead_no_enrichment,Pseudomonas_Aeruginosa,Caspofungin,,,0.0,,,5,0
species_multihead_no_enrichment,Pseudomonas_Aeruginosa,Cefazolin,,,2.0,0.0,2.0,5,0
species_multihead_no_enrichment,Pseudomonas_Aeruginosa,Cefepime,0.9313440101051123,0.005352179217289263,1016.0,599.6,416.4,5,5
species_multihead_no_enrichment,Pseudomonas_Aeruginosa,Cefixime,,,1.0,0.0,1.6666666666666667,5,0
species_multihead_no_enrichment,Pseudomonas_Aeruginosa,Cefotaxime,,,312.0,0.0,312.0,5,0
species_multihead_no_enrichment,Pseudomonas_Aeruginosa,Cefoxitin,,,312.0,0.0,312.0,5,0
species_multihead_no_enrichment,Pseudomonas_Aeruginosa,Cefpodoxime,,,0.8,0.0,1.3333333333333333,5,0
species_multihead_no_enrichment,Pseudomonas_Aeruginosa,Ceftazidime,0.937126295400504,0.007977482244166126,892.6,537.6,355.0,5,5
species_multihead_no_enrichment,Pseudomonas_Aeruginosa,Ceftazidime-Avibactam,,,4.0,4.0,0.0,1,0
species_multihead_no_enrichment,Pseudomonas_Aeruginosa,Ceftobiprole,,,2.0,0.0,2.0,1,0
species_multihead_no_enrichment,Pseudomonas_Aeruginosa,Ceftolozane-Tazobactam,0.35666666666666663,0.28323527714997343,16.4,14.0,2.4,5,5
species_multihead_no_enrichment,Pseudomonas_Aeruginosa,Ceftriaxone,0.6904761904761905,,72.6,0.2,72.4,5,1
species_multihead_no_enrichment,Pseudomonas_Aeruginosa,Cefuroxime,0.8759355550626898,0.0714491822817137,383.4,0.8,382.6,5,3
species_multihead_no_enrichment,Pseudomonas_Aeruginosa,Chloramphenicol,,,312.0,0.0,312.0,5,0
species_multihead_no_enrichment,Pseudomonas_Aeruginosa,Ciprofloxacin,0.8616736906784535,0.01195023155204944,1033.4,679.2,354.2,5,5
species_multihead_no_enrichment,Pseudomonas_Aeruginosa,Clarithromycin,,,0.0,,,5,0
species_multihead_no_enrichment,Pseudomonas_Aeruginosa,Clindamycin,,,0.0,,,5,0
species_multihead_no_enrichment,Pseudomonas_Aeruginosa,Colistin,0.7349033772529621,0.03879984901254088,956.0,934.0,22.0,5,5
species_multihead_no_enrichment,Pseudomonas_Aeruginosa,Cotrimoxazol,,,0.0,,,5,0
species_multihead_no_enrichment,Pseudomonas_Aeruginosa,Cotrimoxazole,0.030120481927710843,,72.6,0.2,72.4,5,1
species_multihead_no_enrichment,Pseudomonas_Aeruginosa,Daptomycin,,,0.0,,,5,0
species_multihead_no_enrichment,Pseudomonas_Aeruginosa,Doxycycline,,,0.0,,,5,0
species_multihead_no_enrichment,Pseudomonas_Aeruginosa,Ertapenem,0.9901315789473685,,312.4,0.2,312.2,5,1
species_multihead_no_enrichment,Pseudomonas_Aeruginosa,Erythromycin,,,0.0,,,5,0
species_multihead_no_enrichment,Pseudomonas_Aeruginosa,Fluconazole,,,0.0,,,5,0
species_multihead_no_enrichment,Pseudomonas_Aeruginosa,Fosfomycin,0.5639589094613651,0.027021406379032952,302.2,158.4,143.8,5,5
species_multihead_no_enrichment,Pseudomonas_Aeruginosa,Fusidic acid,,,0.0,,,5,0
species_multihead_no_enrichment,Pseudomonas_Aeruginosa,Gentamicin,0.7177500693483896,0.06455677523916618,110.4,99.4,11.0,5,5
species_multihead_no_enrichment,Pseudomonas_Aeruginosa,Gentamicin_high_level,,,0.0,,,5,0
species_multihead_no_enrichment,Pseudomonas_Aeruginosa,Imipenem,0.9219497663644194,0.00756152499621889,878.0,497.8,380.2,5,5
species_multihead_no_enrichment,Pseudomonas_Aeruginosa,Itraconazole,,,0.0,,,5,0
species_multihead_no_enrichment,Pseudomonas_Aeruginosa,Levofloxacin,0.8861478750217271,0.014534770722835934,773.2,485.2,288.0,5,5
species_multihead_no_enrichment,Pseudomonas_Aeruginosa,Linezolid,,,0.0,,,5,0
species_multihead_no_enrichment,Pseudomonas_Aeruginosa,Meropenem,0.7009551235730285,0.01273522898366651,961.8,808.2,153.6,5,5
species_multihead_no_enrichment,Pseudomonas_Aeruginosa,Meropenem_with_meningitis,,,0.0,,,5,0
species_multihead_no_enrichment,Pseudomonas_Aeruginosa,Meropenem_without_meningitis,,,0.0,,,3,0
species_multihead_no_enrichment,Pseudomonas_Aeruginosa,Micafungin,,,0.0,,,5,0
species_multihead_no_enrichment,Pseudomonas_Aeruginosa,Minocycline,,,0.0,,,5,0
species_multihead_no_enrichment,Pseudomonas_Aeruginosa,Moxifloxacin,,,0.4,0.0,2.0,5,0
species_multihead_no_enrichment,Pseudomonas_Aeruginosa,Mupirocin,,,0.0,,,5,0
species_multihead_no_enrichment,Pseudomonas_Aeruginosa,Nitrofurantoin,1.0,,4.4,0.2,4.2,5,1
species_multihead_no_enrichment,Pseudomonas_Aeruginosa,Norfloxacin,0.8523375958412945,0.14957524780660292,59.8,3.0,56.8,5,5
species_multihead_no_enrichment,Pseudomonas_Aeruginosa,Oxacillin,,,0.0,,,5,0
species_multihead_no_enrichment,Pseudomonas_Aeruginosa,Penicillin,,,0.0,,,5,0
species_multihead_no_enrichment,Pseudomonas_Aeruginosa,Penicillin_with_meningitis,,,0.0,,,5,0
species_multihead_no_enrichment,Pseudomonas_Aeruginosa,Penicillin_with_other_infections,,,0.0,,,5,0
species_multihead_no_enrichment,Pseudomonas_Aeruginosa,Penicillin_with_pneumonia,,,0.0,,,5,0
species_multihead_no_enrichment,Pseudomonas_Aeruginosa,Piperacillin,,,48.4,0.0,48.4,5,0
species_multihead_no_enrichment,Pseudomonas_Aeruginosa,Piperacillin-Tazobactam,0.6894170350871335,0.026207337477825398,730.2,601.8,128.4,5,5
species_multihead_no_enrichment,Pseudomonas_Aeruginosa,Polymyxin B,,,71.4,71.4,0.0,5,0
species_multihead_no_enrichment,Pseudomonas_Aeruginosa,Posaconazole,,,0.0,,,5,0
species_multihead_no_enrichment,Pseudomonas_Aeruginosa,Pristinamycin,,,0.0,,,5,0
species_multihead_no_enrichment,Pseudomonas_Aeruginosa,Rifampicin,,,0.0,,,5,0
species_multihead_no_enrichment,Pseudomonas_Aeruginosa,Strepomycin_high_level,,,0.0,,,5,0
species_multihead_no_enrichment,Pseudomonas_Aeruginosa,Teicoplanin,,,0.0,,,5,0
species_multihead_no_enrichment,Pseudomonas_Aeruginosa,Tetracycline,,,0.0,,,5,0
species_multihead_no_enrichment,Pseudomonas_Aeruginosa,Ticarcillin,,,298.2,0.0,298.2,5,0
species_multihead_no_enrichment,Pseudomonas_Aeruginosa,Tigecycline,,,0.0,,,5,0
species_multihead_no_enrichment,Pseudomonas_Aeruginosa,Tobramycin,0.8204322647835849,0.021981762424588682,953.8,871.4,82.4,5,5
species_multihead_no_enrichment,Pseudomonas_Aeruginosa,Vancomycin,,,0.0,,,5,0
species_multihead_no_enrichment,Pseudomonas_Aeruginosa,Voriconazole,,,0.0,,,5,0
species_multihead_no_enrichment,Serratia_Marcescens,5-Fluorocytosine,,,0.0,,,4,0
species_multihead_no_enrichment,Serratia_Marcescens,Amikacin,0.8684359626848177,0.015255184833769862,243.8,152.2,91.6,5,5
species_multihead_no_enrichment,Serratia_Marcescens,Amoxicillin,,,0.0,,,5,0
species_multihead_no_enrichment,Serratia_Marcescens,Amoxicillin-Clavulanic acid,,,192.6,0.0,192.6,5,0
species_multihead_no_enrichment,Serratia_Marcescens,Amoxicillin-Clavulanic acid_uncomplicated_HWI,,,0.2,0.0,1.0,5,0
species_multihead_no_enrichment,Serratia_Marcescens,Ampicillin,,,77.8,0.0,77.8,5,0
species_multihead_no_enrichment,Serratia_Marcescens,Anidulafungin,,,0.0,,,5,0
species_multihead_no_enrichment,Serratia_Marcescens,Azithromycin,,,0.0,,,5,0
species_multihead_no_enrichment,Serratia_Marcescens,Aztreonam,0.6503946176115988,0.15023236814245272,57.0,52.6,4.4,5,5
species_multihead_no_enrichment,Serratia_Marcescens,Benzylpenicillin,,,0.0,,,5,0
species_multihead_no_enrichment,Serratia_Marcescens,Caspofungin,,,0.0,,,5,0
species_multihead_no_enrichment,Serratia_Marcescens,Cefazolin,,,0.2,0.0,1.0,5,0
species_multihead_no_enrichment,Serratia_Marcescens,Cefepime,0.5818217772623333,0.16371788241409863,244.6,242.0,2.6,5,5
species_multihead_no_enrichment,Serratia_Marcescens,Cefixime,0.5382842140921409,0.23648950284496997,44.4,39.8,4.6,5,5
species_multihead_no_enrichment,Serratia_Marcescens,Cefotaxime,0.5546574676703656,0.2859931297573141,45.4,41.4,4.0,5,5
species_multihead_no_enrichment,Serratia_Marcescens,Cefoxitin,,,60.4,0.0,60.4,5,0
species_multihead_no_enrichment,Serratia_Marcescens,Cefpodoxime,,,25.2,0.0,25.2,5,0
species_multihead_no_enrichment,Serratia_Marcescens,Ceftazidime,0.7702275686801731,0.07564335393765664,249.2,237.0,12.2,5,5
species_multihead_no_enrichment,Serratia_Marcescens,Ceftazidime-Avibactam,,,0.0,,,1,0
species_multihead_no_enrichment,Serratia_Marcescens,Ceftobiprole,,,0.0,,,1,0
species_multihead_no_enrichment,Serratia_Marcescens,Ceftolozane-Tazobactam,,,0.0,,,5,0
species_multihead_no_enrichment,Serratia_Marcescens,Ceftriaxone,0.7635988395272651,0.11581267946094842,192.8,184.8,8.0,5,5
species_multihead_no_enrichment,Serratia_Marcescens,Cefuroxime,,,77.8,0.0,77.8,5,0
species_multihead_no_enrichment,Serratia_Marcescens,Chloramphenicol,0.46592691039119616,0.11467898021621514,34.2,19.6,14.6,5,5
species_multihead_no_enrichment,Serratia_Marcescens,Ciprofloxacin,0.7701241623761836,0.11015007013745755,249.4,236.4,13.0,5,5
species_multihead_no_enrichment,Serratia_Marcescens,Clarithromycin,,,0.0,,,5,0
species_multihead_no_enrichment,Serratia_Marcescens,Clindamycin,,,0.0,,,5,0
species_multihead_no_enrichment,Serratia_Marcescens,Colistin,,,229.6,0.0,229.6,5,0
species_multihead_no_enrichment,Serratia_Marcescens,Cotrimoxazol,,,3.2,3.2,0.0,5,0
