model_mode,fold,antibiotic_id,antibiotic,n_val_pairs,antibiotic_auc
implicit_species_hypernetwork_no_enrichment,0,24,Clindamycin,3313,0.9012380118207313
implicit_species_hypernetwork_no_enrichment,0,25,Colistin,7703,0.9781481914470761
implicit_species_hypernetwork_no_enrichment,0,26,Cotrimoxazol,299,0.7722631877481566
implicit_species_hypernetwork_no_enrichment,0,27,Cotrimoxazole,5566,0.8663005651210793
implicit_species_hypernetwork_no_enrichment,0,28,Daptomycin,3529,0.8893581425715102
implicit_species_hypernetwork_no_enrichment,0,29,Doxycycline,156,0.7697368421052632
implicit_species_hypernetwork_no_enrichment,0,30,Ertapenem,7256,0.9154830740117745
implicit_species_hypernetwork_no_enrichment,0,31,Erythromycin,3402,0.8917273356998198
implicit_species_hypernetwork_no_enrichment,0,32,Fluconazole,51,0.8200000000000001
implicit_species_hypernetwork_no_enrichment,0,33,Fosfomycin,5947,0.7349727438159522
implicit_species_hypernetwork_no_enrichment,0,34,Fusidic acid,2472,0.8545747946281739
implicit_species_hypernetwork_no_enrichment,0,35,Gentamicin,8248,0.9046854626961638
implicit_species_hypernetwork_no_enrichment,0,36,Gentamicin_high_level,141,0.7414715719063545
implicit_species_hypernetwork_no_enrichment,0,37,Imipenem,11454,0.9713227192423087
implicit_species_hypernetwork_no_enrichment,0,38,Itraconazole,46,0.8166666666666667
implicit_species_hypernetwork_no_enrichment,0,39,Levofloxacin,9155,0.8820745798033929
implicit_species_hypernetwork_no_enrichment,0,40,Linezolid,3888,0.8789296839928717
implicit_species_hypernetwork_no_enrichment,0,41,Meropenem,9736,0.9422622862639187
implicit_species_hypernetwork_no_enrichment,0,42,Meropenem_with_meningitis,26,0.6041666666666667
implicit_species_hypernetwork_no_enrichment,0,43,Meropenem_without_meningitis,17,0.4666666666666667
implicit_species_hypernetwork_no_enrichment,0,44,Micafungin,52,0.9387755102040817
implicit_species_hypernetwork_no_enrichment,0,45,Minocycline,1925,0.877829559727341
implicit_species_hypernetwork_no_enrichment,0,46,Moxifloxacin,196,0.9940720474236207
implicit_species_hypernetwork_no_enrichment,0,47,Mupirocin,1644,0.9622699236740606
implicit_species_hypernetwork_no_enrichment,0,48,Nitrofurantoin,4290,0.88725036552944
implicit_species_hypernetwork_no_enrichment,0,49,Norfloxacin,4999,0.8545916927359001
implicit_species_hypernetwork_no_enrichment,0,50,Oxacillin,3116,0.9235345865554199
implicit_species_hypernetwork_no_enrichment,0,51,Penicillin,3416,0.9446708124778805
implicit_species_hypernetwork_no_enrichment,0,52,Penicillin_with_meningitis,59,0.9142156862745098
implicit_species_hypernetwork_no_enrichment,0,53,Penicillin_with_other_infections,59,0.8846153846153846
implicit_species_hypernetwork_no_enrichment,0,54,Penicillin_with_pneumonia,59,1.0
implicit_species_hypernetwork_no_enrichment,0,55,Piperacillin,3757,0.9133162372145035
implicit_species_hypernetwork_no_enrichment,0,56,Piperacillin-Tazobactam,5912,0.8692077597835535
implicit_species_hypernetwork_no_enrichment,0,57,Polymyxin B,501,1.0
implicit_species_hypernetwork_no_enrichment,0,58,Posaconazole,48,0.5869565217391304
implicit_species_hypernetwork_no_enrichment,0,59,Pristinamycin,1333,0.9684833559160656
implicit_species_hypernetwork_no_enrichment,0,60,Rifampicin,2294,0.8904557885141294
implicit_species_hypernetwork_no_enrichment,0,61,Strepomycin_high_level,12,0.9500000000000001
implicit_species_hypernetwork_no_enrichment,0,62,Teicoplanin,2830,0.9204952010015302
implicit_species_hypernetwork_no_enrichment,0,63,Tetracycline,3321,0.9056987417011938
implicit_species_hypernetwork_no_enrichment,0,64,Ticarcillin,1720,0.9202888957090904
implicit_species_hypernetwork_no_enrichment,0,65,Tigecycline,3683,0.9932960320034598
implicit_species_hypernetwork_no_enrichment,0,66,Tobramycin,9022,0.8699832759471531
implicit_species_hypernetwork_no_enrichment,0,67,Vancomycin,4169,0.978181916154758
implicit_species_hypernetwork_no_enrichment,0,68,Voriconazole,53,1.0
implicit_species_hypernetwork_no_enrichment,1,0,5-Fluorocytosine,73,0.5277777777777778
implicit_species_hypernetwork_no_enrichment,1,1,Amikacin,8917,0.8916974462341183
implicit_species_hypernetwork_no_enrichment,1,2,Amoxicillin,41,0.8308823529411764
implicit_species_hypernetwork_no_enrichment,1,3,Amoxicillin-Clavulanic acid,5737,0.9173048327477508
implicit_species_hypernetwork_no_enrichment,1,4,Amoxicillin-Clavulanic acid_uncomplicated_HWI,17,0.9833333333333333
implicit_species_hypernetwork_no_enrichment,1,5,Ampicillin,4266,0.9544988550423332
implicit_species_hypernetwork_no_enrichment,1,6,Anidulafungin,74,0.6934984520123839
implicit_species_hypernetwork_no_enrichment,1,7,Azithromycin,35,0.6837606837606838
implicit_species_hypernetwork_no_enrichment,1,8,Aztreonam,4334,0.8603010421413295
implicit_species_hypernetwork_no_enrichment,1,9,Benzylpenicillin,140,0.8775303643724697
implicit_species_hypernetwork_no_enrichment,1,10,Caspofungin,74,0.9464285714285714
implicit_species_hypernetwork_no_enrichment,1,11,Cefazolin,1972,0.9328822065166117
implicit_species_hypernetwork_no_enrichment,1,12,Cefepime,10149,0.8944443058744649
implicit_species_hypernetwork_no_enrichment,1,13,Cefixime,2987,0.7861705778317452
implicit_species_hypernetwork_no_enrichment,1,14,Cefotaxime,3914,0.889137381637789
implicit_species_hypernetwork_no_enrichment,1,15,Cefoxitin,1301,0.9603383130002331
implicit_species_hypernetwork_no_enrichment,1,16,Cefpodoxime,1283,0.9038530906706017
implicit_species_hypernetwork_no_enrichment,1,17,Ceftazidime,7734,0.8496286167233448
implicit_species_hypernetwork_no_enrichment,1,18,Ceftolozane-Tazobactam,21,0.5111111111111111
implicit_species_hypernetwork_no_enrichment,1,19,Ceftriaxone,5337,0.9063018501846247
implicit_species_hypernetwork_no_enrichment,1,20,Cefuroxime,6803,0.8852335862961918
implicit_species_hypernetwork_no_enrichment,1,21,Chloramphenicol,1574,0.9468074836764412
implicit_species_hypernetwork_no_enrichment,1,22,Ciprofloxacin,12253,0.8725896518710433
implicit_species_hypernetwork_no_enrichment,1,23,Clarithromycin,269,0.7009315247589475
implicit_species_hypernetwork_no_enrichment,1,24,Clindamycin,3353,0.8930034858716294
implicit_species_hypernetwork_no_enrichment,1,25,Colistin,7730,0.9777600187119913
implicit_species_hypernetwork_no_enrichment,1,26,Cotrimoxazol,290,0.8096935138987883
implicit_species_hypernetwork_no_enrichment,1,27,Cotrimoxazole,5544,0.853533650090259
implicit_species_hypernetwork_no_enrichment,1,28,Daptomycin,3547,0.8007616614627684
implicit_species_hypernetwork_no_enrichment,1,29,Doxycycline,171,0.4753086419753086
implicit_species_hypernetwork_no_enrichment,1,30,Ertapenem,7258,0.9298913598064085
implicit_species_hypernetwork_no_enrichment,1,31,Erythromycin,3453,0.8856850204822952
implicit_species_hypernetwork_no_enrichment,1,32,Fluconazole,74,0.7594202898550725
implicit_species_hypernetwork_no_enrichment,1,33,Fosfomycin,6008,0.7479044338178865
implicit_species_hypernetwork_no_enrichment,1,34,Fusidic acid,2522,0.8796148789138943
implicit_species_hypernetwork_no_enrichment,1,35,Gentamicin,8376,0.9180194543120431
implicit_species_hypernetwork_no_enrichment,1,36,Gentamicin_high_level,119,0.8052434456928839
implicit_species_hypernetwork_no_enrichment,1,37,Imipenem,11492,0.9704583751463935
implicit_species_hypernetwork_no_enrichment,1,38,Itraconazole,72,0.7340286831812256
implicit_species_hypernetwork_no_enrichment,1,39,Levofloxacin,9073,0.8803246731790955
implicit_species_hypernetwork_no_enrichment,1,40,Linezolid,3827,0.9434406912804398
implicit_species_hypernetwork_no_enrichment,1,41,Meropenem,9788,0.9462425218083415
implicit_species_hypernetwork_no_enrichment,1,42,Meropenem_with_meningitis,27,0.5416666666666666
implicit_species_hypernetwork_no_enrichment,1,43,Micafungin,74,0.8627450980392156
implicit_species_hypernetwork_no_enrichment,1,44,Minocycline,1955,0.8852338797075658
implicit_species_hypernetwork_no_enrichment,1,45,Moxifloxacin,159,0.996219758064516
implicit_species_hypernetwork_no_enrichment,1,46,Mupirocin,1683,0.9514300175506636
implicit_species_hypernetwork_no_enrichment,1,47,Nitrofurantoin,4222,0.8858391987581601
implicit_species_hypernetwork_no_enrichment,1,48,Norfloxacin,4927,0.8656251963753818
implicit_species_hypernetwork_no_enrichment,1,49,Oxacillin,3152,0.9236266494849673
implicit_species_hypernetwork_no_enrichment,1,50,Penicillin,3445,0.952243125614714
implicit_species_hypernetwork_no_enrichment,1,51,Penicillin_with_meningitis,62,0.7723704866562009
implicit_species_hypernetwork_no_enrichment,1,52,Penicillin_with_other_infections,62,0.7575757575757576
implicit_species_hypernetwork_no_enrichment,1,53,Penicillin_with_pneumonia,62,0.8083333333333333
implicit_species_hypernetwork_no_enrichment,1,54,Piperacillin,3835,0.908096490779271
implicit_species_hypernetwork_no_enrichment,1,55,Piperacillin-Tazobactam,5893,0.8802624536539443
implicit_species_hypernetwork_no_enrichment,1,56,Polymyxin B,516,1.0
implicit_species_hypernetwork_no_enrichment,1,57,Posaconazole,73,0.7911764705882354
implicit_species_hypernetwork_no_enrichment,1,58,Pristinamycin,1304,0.9644711061199442
implicit_species_hypernetwork_no_enrichment,1,59,Rifampicin,2366,0.8932167541153808
implicit_species_hypernetwork_no_enrichment,1,60,Strepomycin_high_level,14,0.2888888888888889
implicit_species_hypernetwork_no_enrichment,1,61,Teicoplanin,2793,0.9344737163068666
implicit_species_hypernetwork_no_enrichment,1,62,Tetracycline,3328,0.9064597173487119
implicit_species_hypernetwork_no_enrichment,1,63,Ticarcillin,1766,0.9182212524119634
implicit_species_hypernetwork_no_enrichment,1,64,Tigecycline,3688,0.9940877290179608
implicit_species_hypernetwork_no_enrichment,1,65,Tobramycin,9055,0.8936988072998994
implicit_species_hypernetwork_no_enrichment,1,66,Vancomycin,4145,0.9749105691056911
implicit_species_hypernetwork_no_enrichment,1,67,Voriconazole,73,0.8115942028985508
implicit_species_hypernetwork_no_enrichment,2,0,5-Fluorocytosine,58,0.7894736842105263
implicit_species_hypernetwork_no_enrichment,2,1,Amikacin,8802,0.8962984916758447
implicit_species_hypernetwork_no_enrichment,2,2,Amoxicillin,42,0.8526077097505669
implicit_species_hypernetwork_no_enrichment,2,3,Amoxicillin-Clavulanic acid,5820,0.9130268916860942
implicit_species_hypernetwork_no_enrichment,2,4,Amoxicillin-Clavulanic acid_uncomplicated_HWI,15,1.0
implicit_species_hypernetwork_no_enrichment,2,5,Ampicillin,4212,0.9609248594125557
implicit_species_hypernetwork_no_enrichment,2,6,Anidulafungin,62,0.44642857142857145
implicit_species_hypernetwork_no_enrichment,2,7,Azithromycin,45,0.8288888888888889
implicit_species_hypernetwork_no_enrichment,2,8,Aztreonam,4173,0.852348247517309
implicit_species_hypernetwork_no_enrichment,2,9,Benzylpenicillin,142,0.8468045112781954
implicit_species_hypernetwork_no_enrichment,2,10,Caspofungin,64,0.9758064516129032
implicit_species_hypernetwork_no_enrichment,2,11,Cefazolin,1942,0.9279347471311757
implicit_species_hypernetwork_no_enrichment,2,12,Cefepime,9968,0.8829794795111123
implicit_species_hypernetwork_no_enrichment,2,13,Cefixime,2913,0.7893448914172196
implicit_species_hypernetwork_no_enrichment,2,14,Cefotaxime,3748,0.8864695859642948
implicit_species_hypernetwork_no_enrichment,2,15,Cefoxitin,1197,0.956365587147415
implicit_species_hypernetwork_no_enrichment,2,16,Cefpodoxime,1323,0.9173997296555221
implicit_species_hypernetwork_no_enrichment,2,17,Ceftazidime,7626,0.8451940502739319
implicit_species_hypernetwork_no_enrichment,2,18,Ceftolozane-Tazobactam,21,0.7407407407407407
implicit_species_hypernetwork_no_enrichment,2,19,Ceftriaxone,5427,0.8985157767621909
implicit_species_hypernetwork_no_enrichment,2,20,Cefuroxime,6671,0.8816600320552692
implicit_species_hypernetwork_no_enrichment,2,21,Chloramphenicol,1534,0.9572773244943056
implicit_species_hypernetwork_no_enrichment,2,22,Ciprofloxacin,12152,0.8711085943380211
implicit_species_hypernetwork_no_enrichment,2,23,Clarithromycin,277,0.7831924046877318
implicit_species_hypernetwork_no_enrichment,2,24,Clindamycin,3393,0.896131031869329
implicit_species_hypernetwork_no_enrichment,2,25,Colistin,7609,0.976297449861365
implicit_species_hypernetwork_no_enrichment,2,26,Cotrimoxazol,298,0.8070126488095237
implicit_species_hypernetwork_no_enrichment,2,27,Cotrimoxazole,5643,0.8611195508437134
implicit_species_hypernetwork_no_enrichment,2,28,Daptomycin,3593,0.892483869247587
implicit_species_hypernetwork_no_enrichment,2,29,Doxycycline,166,0.6657681940700809
implicit_species_hypernetwork_no_enrichment,2,30,Ertapenem,7205,0.9281072553408399
implicit_species_hypernetwork_no_enrichment,2,31,Erythromycin,3507,0.8925861739223838
implicit_species_hypernetwork_no_enrichment,2,32,Fluconazole,62,1.0
implicit_species_hypernetwork_no_enrichment,2,33,Fosfomycin,5901,0.7511942577153458
implicit_species_hypernetwork_no_enrichment,2,34,Fusidic acid,2535,0.8517511692694557
implicit_species_hypernetwork_no_enrichment,2,35,Gentamicin,8265,0.9101174108197495
implicit_species_hypernetwork_no_enrichment,2,36,Gentamicin_high_level,140,0.8074199943358822
implicit_species_hypernetwork_no_enrichment,2,37,Imipenem,11485,0.9712608608885206
implicit_species_hypernetwork_no_enrichment,2,38,Itraconazole,56,0.6298076923076923
implicit_species_hypernetwork_no_enrichment,2,39,Levofloxacin,9167,0.8847613206694367
implicit_species_hypernetwork_no_enrichment,2,40,Linezolid,3965,0.8703966244725738
implicit_species_hypernetwork_no_enrichment,2,41,Meropenem,9688,0.9445278330990315
implicit_species_hypernetwork_no_enrichment,2,42,Meropenem_with_meningitis,23,0.4285714285714286
implicit_species_hypernetwork_no_enrichment,2,43,Micafungin,62,0.9491525423728814
implicit_species_hypernetwork_no_enrichment,2,44,Minocycline,1938,0.8865412332589777
implicit_species_hypernetwork_no_enrichment,2,45,Moxifloxacin,175,0.9863487440844557
implicit_species_hypernetwork_no_enrichment,2,46,Mupirocin,1653,0.9638719606032624
implicit_species_hypernetwork_no_enrichment,2,47,Nitrofurantoin,4235,0.8918816616431441
implicit_species_hypernetwork_no_enrichment,2,48,Norfloxacin,5007,0.8687531239529608
implicit_species_hypernetwork_no_enrichment,2,49,Oxacillin,3157,0.9167084763390536
implicit_species_hypernetwork_no_enrichment,2,50,Penicillin,3495,0.9501948637720893
implicit_species_hypernetwork_no_enrichment,2,51,Penicillin_with_meningitis,54,0.6960600375234522
implicit_species_hypernetwork_no_enrichment,2,52,Penicillin_with_other_infections,54,0.6567460317460317
implicit_species_hypernetwork_no_enrichment,2,53,Penicillin_with_pneumonia,54,0.6730769230769231
implicit_species_hypernetwork_no_enrichment,2,54,Piperacillin,3680,0.9200977351003388
implicit_species_hypernetwork_no_enrichment,2,55,Piperacillin-Tazobactam,5915,0.8785540089962727
implicit_species_hypernetwork_no_enrichment,2,56,Polymyxin B,505,0.9995180722891567
implicit_species_hypernetwork_no_enrichment,2,57,Posaconazole,61,0.06666666666666665
implicit_species_hypernetwork_no_enrichment,2,58,Pristinamycin,1358,0.9636761535852236
implicit_species_hypernetwork_no_enrichment,2,59,Rifampicin,2354,0.9061531651173085
implicit_species_hypernetwork_no_enrichment,2,60,Strepomycin_high_level,21,0.7692307692307693
implicit_species_hypernetwork_no_enrichment,2,61,Teicoplanin,2891,0.9457073258346242
implicit_species_hypernetwork_no_enrichment,2,62,Tetracycline,3378,0.9060024869569919
implicit_species_hypernetwork_no_enrichment,2,63,Ticarcillin,1676,0.9260856082172466
implicit_species_hypernetwork_no_enrichment,2,64,Tigecycline,3713,0.991157842772642
implicit_species_hypernetwork_no_enrichment,2,65,Tobramycin,8954,0.888681924947512
implicit_species_hypernetwork_no_enrichment,2,66,Vancomycin,4271,0.9709750450218678
implicit_species_hypernetwork_no_enrichment,2,67,Voriconazole,62,0.7049180327868853
implicit_species_hypernetwork_no_enrichment,3,0,Amikacin,8823,0.8848102259888941
implicit_species_hypernetwork_no_enrichment,3,1,Amoxicillin,51,0.9332298136645962
implicit_species_hypernetwork_no_enrichment,3,2,Amoxicillin-Clavulanic acid,5725,0.9166208831251232
implicit_species_hypernetwork_no_enrichment,3,3,Amoxicillin-Clavulanic acid_uncomplicated_HWI,19,0.8285714285714286
implicit_species_hypernetwork_no_enrichment,3,4,Ampicillin,4313,0.952721849987452
implicit_species_hypernetwork_no_enrichment,3,5,Anidulafungin,54,0.6666666666666667
implicit_species_hypernetwork_no_enrichment,3,6,Azithromycin,40,0.77734375
implicit_species_hypernetwork_no_enrichment,3,7,Aztreonam,4371,0.8506902601161228
implicit_species_hypernetwork_no_enrichment,3,8,Benzylpenicillin,128,0.8124999999999999
implicit_species_hypernetwork_no_enrichment,3,9,Caspofungin,58,0.939622641509434
implicit_species_hypernetwork_no_enrichment,3,10,Cefazolin,1929,0.9290626736863296
implicit_species_hypernetwork_no_enrichment,3,11,Cefepime,10035,0.885720244066352
implicit_species_hypernetwork_no_enrichment,3,12,Cefixime,2989,0.7983150608698479
implicit_species_hypernetwork_no_enrichment,3,13,Cefotaxime,3940,0.8944309118471127
implicit_species_hypernetwork_no_enrichment,3,14,Cefoxitin,1292,0.9557339063950471
implicit_species_hypernetwork_no_enrichment,3,15,Cefpodoxime,1199,0.899282581453634
implicit_species_hypernetwork_no_enrichment,3,16,Ceftazidime,7704,0.8521454801067456
implicit_species_hypernetwork_no_enrichment,3,17,Ceftolozane-Tazobactam,21,0.7888888888888889
implicit_species_hypernetwork_no_enrichment,3,18,Ceftriaxone,5315,0.9028853960939215
implicit_species_hypernetwork_no_enrichment,3,19,Cefuroxime,6829,0.8780735225366445
implicit_species_hypernetwork_no_enrichment,3,20,Chloramphenicol,1588,0.9544845668250095
implicit_species_hypernetwork_no_enrichment,3,21,Ciprofloxacin,12182,0.8655695948301559
implicit_species_hypernetwork_no_enrichment,3,22,Clarithromycin,255,0.7683881064162754
implicit_species_hypernetwork_no_enrichment,3,23,Clindamycin,3291,0.8875836406631334
implicit_species_hypernetwork_no_enrichment,3,24,Colistin,7688,0.9704876492989111
implicit_species_hypernetwork_no_enrichment,3,25,Cotrimoxazol,278,0.8681623043899737
implicit_species_hypernetwork_no_enrichment,3,26,Cotrimoxazole,5542,0.8587251776788263
implicit_species_hypernetwork_no_enrichment,3,27,Daptomycin,3499,0.8787769784172662
implicit_species_hypernetwork_no_enrichment,3,28,Doxycycline,170,0.66625
implicit_species_hypernetwork_no_enrichment,3,29,Ertapenem,7306,0.9280136516014379
implicit_species_hypernetwork_no_enrichment,3,30,Erythromycin,3406,0.8880456695895279
implicit_species_hypernetwork_no_enrichment,3,31,Fluconazole,57,0.6454545454545455
implicit_species_hypernetwork_no_enrichment,3,32,Fosfomycin,6020,0.7496330446902431
implicit_species_hypernetwork_no_enrichment,3,33,Fusidic acid,2495,0.8460386167094005
implicit_species_hypernetwork_no_enrichment,3,34,Gentamicin,8366,0.9084957204298467
implicit_species_hypernetwork_no_enrichment,3,35,Gentamicin_high_level,124,0.8083333333333333
implicit_species_hypernetwork_no_enrichment,3,36,Imipenem,11428,0.9704328003657434
implicit_species_hypernetwork_no_enrichment,3,37,Itraconazole,51,0.6461038961038961
implicit_species_hypernetwork_no_enrichment,3,38,Levofloxacin,9067,0.8818247497337595
implicit_species_hypernetwork_no_enrichment,3,39,Linezolid,3828,0.8684267994409504
implicit_species_hypernetwork_no_enrichment,3,40,Meropenem,9704,0.9488056353456078
implicit_species_hypernetwork_no_enrichment,3,41,Meropenem_with_meningitis,28,0.8434782608695652
implicit_species_hypernetwork_no_enrichment,3,42,Meropenem_without_meningitis,21,0.9736842105263158
implicit_species_hypernetwork_no_enrichment,3,43,Micafungin,54,0.9513888888888888
implicit_species_hypernetwork_no_enrichment,3,44,Minocycline,1929,0.8745585550819165
implicit_species_hypernetwork_no_enrichment,3,45,Moxifloxacin,173,0.9731934731934733
implicit_species_hypernetwork_no_enrichment,3,46,Mupirocin,1616,0.9526407910644363
implicit_species_hypernetwork_no_enrichment,3,47,Nitrofurantoin,4211,0.890216129846102
implicit_species_hypernetwork_no_enrichment,3,48,Norfloxacin,4954,0.8547706459522201
implicit_species_hypernetwork_no_enrichment,3,49,Oxacillin,3079,0.9201370002869207
implicit_species_hypernetwork_no_enrichment,3,50,Penicillin,3455,0.9391578761270551
implicit_species_hypernetwork_no_enrichment,3,51,Penicillin_with_meningitis,37,0.775
implicit_species_hypernetwork_no_enrichment,3,52,Penicillin_with_other_infections,37,0.775
implicit_species_hypernetwork_no_enrichment,3,53,Penicillin_with_pneumonia,37,1.0
implicit_species_hypernetwork_no_enrichment,3,54,Piperacillin,3796,0.9149333269607609
implicit_species_hypernetwork_no_enrichment,3,55,Piperacillin-Tazobactam,5768,0.8836155964516489
implicit_species_hypernetwork_no_enrichment,3,56,Polymyxin B,524,1.0
implicit_species_hypernetwork_no_enrichment,3,57,Posaconazole,51,1.0
implicit_species_hypernetwork_no_enrichment,3,58,Pristinamycin,1295,0.9738695258462902
implicit_species_hypernetwork_no_enrichment,3,59,Rifampicin,2321,0.8695036597745366
implicit_species_hypernetwork_no_enrichment,3,60,Strepomycin_high_level,18,0.6153846153846154
implicit_species_hypernetwork_no_enrichment,3,61,Teicoplanin,2790,0.9600738007380074
implicit_species_hypernetwork_no_enrichment,3,62,Tetracycline,3294,0.9030569238494771
implicit_species_hypernetwork_no_enrichment,3,63,Ticarcillin,1814,0.924668352162562
implicit_species_hypernetwork_no_enrichment,3,64,Tigecycline,3680,0.9939901433169487
implicit_species_hypernetwork_no_enrichment,3,65,Tobramycin,8998,0.8847555341921998
implicit_species_hypernetwork_no_enrichment,3,66,Vancomycin,4127,0.9602591322336547
implicit_species_hypernetwork_no_enrichment,3,67,Voriconazole,56,1.0
implicit_species_hypernetwork_no_enrichment,4,0,5-Fluorocytosine,63,0.6451612903225806
implicit_species_hypernetwork_no_enrichment,4,1,Amikacin,8944,0.8849118320182932
implicit_species_hypernetwork_no_enrichment,4,2,Amoxicillin,33,0.8970588235294117
implicit_species_hypernetwork_no_enrichment,4,3,Amoxicillin-Clavulanic acid,5677,0.9104564102807079
implicit_species_hypernetwork_no_enrichment,4,4,Amoxicillin-Clavulanic acid_uncomplicated_HWI,13,1.0
implicit_species_hypernetwork_no_enrichment,4,5,Ampicillin,4247,0.9602555205608642
implicit_species_hypernetwork_no_enrichment,4,6,Anidulafungin,63,0.5379008746355685
implicit_species_hypernetwork_no_enrichment,4,7,Azithromycin,40,0.8598901098901099
implicit_species_hypernetwork_no_enrichment,4,8,Aztreonam,4324,0.8424300780216873
implicit_species_hypernetwork_no_enrichment,4,9,Benzylpenicillin,134,0.9268867924528302
implicit_species_hypernetwork_no_enrichment,4,10,Caspofungin,66,0.9233870967741936
implicit_species_hypernetwork_no_enrichment,4,11,Cefazolin,1854,0.9196944727361889
implicit_species_hypernetwork_no_enrichment,4,12,Cefepime,10036,0.8872564655899592
implicit_species_hypernetwork_no_enrichment,4,13,Cefixime,3028,0.767530409641105
implicit_species_hypernetwork_no_enrichment,4,14,Cefotaxime,3898,0.8823235442753664
implicit_species_hypernetwork_no_enrichment,4,15,Cefoxitin,1210,0.9564727127589796
implicit_species_hypernetwork_no_enrichment,4,16,Cefpodoxime,1277,0.8993191992382037
implicit_species_hypernetwork_no_enrichment,4,17,Ceftazidime,7747,0.8359856796396812
implicit_species_hypernetwork_no_enrichment,4,18,Ceftazidime-Avibactam,7,0.0
implicit_species_hypernetwork_no_enrichment,4,19,Ceftobiprole,5,1.0
implicit_species_hypernetwork_no_enrichment,4,20,Ceftolozane-Tazobactam,13,0.7727272727272727
implicit_species_hypernetwork_no_enrichment,4,21,Ceftriaxone,5322,0.8934501963630338
implicit_species_hypernetwork_no_enrichment,4,22,Cefuroxime,6755,0.8721893358328163
implicit_species_hypernetwork_no_enrichment,4,23,Chloramphenicol,1570,0.9471530514475299
implicit_species_hypernetwork_no_enrichment,4,24,Ciprofloxacin,12231,0.8688030788586376
implicit_species_hypernetwork_no_enrichment,4,25,Clarithromycin,247,0.8077905491698595
implicit_species_hypernetwork_no_enrichment,4,26,Clindamycin,3303,0.8998942361660683
implicit_species_hypernetwork_no_enrichment,4,27,Colistin,7746,0.9801684361561972
implicit_species_hypernetwork_no_enrichment,4,28,Cotrimoxazol,268,0.8562021072796935
implicit_species_hypernetwork_no_enrichment,4,29,Cotrimoxazole,5518,0.8613997197046802
implicit_species_hypernetwork_no_enrichment,4,30,Daptomycin,3530,0.9148445732349841
implicit_species_hypernetwork_no_enrichment,4,31,Doxycycline,159,0.5331695331695332
implicit_species_hypernetwork_no_enrichment,4,32,Ertapenem,7313,0.9373984911723621
implicit_species_hypernetwork_no_enrichment,4,33,Erythromycin,3438,0.9000280265900994
implicit_species_hypernetwork_no_enrichment,4,34,Fluconazole,62,0.7333333333333334
implicit_species_hypernetwork_no_enrichment,4,35,Fosfomycin,6095,0.7396464193419343
implicit_species_hypernetwork_no_enrichment,4,36,Fusidic acid,2429,0.8426489287303706
implicit_species_hypernetwork_no_enrichment,4,37,Gentamicin,8379,0.9174038318290229
implicit_species_hypernetwork_no_enrichment,4,38,Gentamicin_high_level,122,0.8048469387755102
implicit_species_hypernetwork_no_enrichment,4,39,Imipenem,11516,0.9698196547118023
implicit_species_hypernetwork_no_enrichment,4,40,Itraconazole,58,0.6122448979591837
implicit_species_hypernetwork_no_enrichment,4,41,Levofloxacin,9180,0.884593681461029
implicit_species_hypernetwork_no_enrichment,4,42,Linezolid,3850,0.8621404546508931
implicit_species_hypernetwork_no_enrichment,4,43,Meropenem,9718,0.9472297539611816
implicit_species_hypernetwork_no_enrichment,4,44,Meropenem_with_meningitis,22,0.6857142857142857
implicit_species_hypernetwork_no_enrichment,4,45,Meropenem_without_meningitis,9,1.0
implicit_species_hypernetwork_no_enrichment,4,46,Micafungin,65,0.8757062146892655
implicit_species_hypernetwork_no_enrichment,4,47,Minocycline,2024,0.8697487639493909
implicit_species_hypernetwork_no_enrichment,4,48,Moxifloxacin,195,0.9788609364081063
implicit_species_hypernetwork_no_enrichment,4,49,Mupirocin,1632,0.9559819025649474
implicit_species_hypernetwork_no_enrichment,4,50,Nitrofurantoin,4312,0.8813937989303997
implicit_species_hypernetwork_no_enrichment,4,51,Norfloxacin,5059,0.8665385721434147
implicit_species_hypernetwork_no_enrichment,4,52,Oxacillin,3056,0.9130437281487467
implicit_species_hypernetwork_no_enrichment,4,53,Penicillin,3443,0.9461729935227516
implicit_species_hypernetwork_no_enrichment,4,54,Penicillin_with_meningitis,43,0.6732954545454546
implicit_species_hypernetwork_no_enrichment,4,55,Penicillin_with_other_infections,44,0.6571428571428571
implicit_species_hypernetwork_no_enrichment,4,56,Penicillin_with_pneumonia,44,0.6564102564102563
implicit_species_hypernetwork_no_enrichment,4,57,Piperacillin,3823,0.920944274090716
implicit_species_hypernetwork_no_enrichment,4,58,Piperacillin-Tazobactam,5791,0.8753449938396738
implicit_species_hypernetwork_no_enrichment,4,59,Polymyxin B,551,1.0
implicit_species_hypernetwork_no_enrichment,4,60,Posaconazole,59,0.7227272727272727
implicit_species_hypernetwork_no_enrichment,4,61,Pristinamycin,1401,0.96109853449303
implicit_species_hypernetwork_no_enrichment,4,62,Rifampicin,2248,0.8791013932404507
implicit_species_hypernetwork_no_enrichment,4,63,Strepomycin_high_level,16,0.6833333333333333
implicit_species_hypernetwork_no_enrichment,4,64,Teicoplanin,2829,0.927335016227912
implicit_species_hypernetwork_no_enrichment,4,65,Tetracycline,3312,0.9113217079246729
implicit_species_hypernetwork_no_enrichment,4,66,Ticarcillin,1704,0.9250896813673771
implicit_species_hypernetwork_no_enrichment,4,67,Tigecycline,3560,0.9964991800385496
implicit_species_hypernetwork_no_enrichment,4,68,Tobramycin,9117,0.8879353805846775
